"CD","PER","FOL","ENT","CON","V_SEL","N_HOG","H_MUD","N_REN","P1_1","P1_2","P1_3","P1_4","P1_5","P2_1","P2_2","P2_3","P2_4","P2_5","P3_1_1","P3_1_2","P3_1_3","P3_1_4","P3_1_5","P3_1_6","P3_1_7","P3_1_8","P3_1_8ES","P3_1_9","P3_2_1","P3_2_2","P3_2_3","P3_2_4","P3_2_5","P3_2_6","P3_2_7","P3_2_8","P3_2_8ES","P3_2_9","P3_3_1","P3_3_2","P3_3_3","P3_3_4","P3_3_5","P3_3_6","P3_3_7","P3_3_8","P3_3_8ES","P3_3_9","P3_4_1","P3_4_2","P3_4_3","P3_4_4","P3_4_5","P3_4_6","P3_4_7","P3_4_8","P3_4_8ES","P3_4_9","P3_5_1","P3_5_2","P3_5_3","P3_5_4","P3_5_5","P3_5_6","P3_5_7","P3_5_8","P3_5_8ES","P3_5_9","P4_1","P4_2","P4_3","P4_4","P4_5","P5_1","P5_2","P5_3","P5_4","P5_5","P6_1","P6_2","P6_3","P6_4","P6_5","P7","P8_1","P8_2","P8_3","P8_4","P8_5","P9","P10","P11_1","P11_2","P11_3","P11_4","P11_5","FACTOR","EDAD","SEXO","NIVEL","ANIO"
"21","0916","11B144","02","40136","4","1","0","01",0,0,0,0,0,1,2,2,2,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,99999,99999,99999,99999,99999,4,4,4,4,4,2,2,2,2,2,1,2,9,9,9,9,3,2,0,0,0,0,0,5964,"81","1","02","3"
"21","0916","11B144","02","40136","3","1","0","01",0,0,0,0,0,1,2,1,1,1,2,2,2,2,1,2,1,2,,2,2,2,2,2,1,2,1,2,,2,2,2,2,2,1,2,1,2,,2,2,2,2,2,1,2,1,2,,2,2,2,2,2,1,2,1,2,,2,0,300,0,200,80,4,2,4,2,2,2,2,1,2,1,1,1,1,1,1,1,5,1,2,2,2,2,1,5811,"46","2","02","6"
"21","0916","12B144","02","40137","3","1","0","02",1,1,0,0,3,1,1,1,1,1,1,2,2,2,2,2,2,2,,2,2,2,2,1,2,2,1,2,,2,2,2,2,1,2,2,1,2,,2,1,2,2,1,2,2,1,2,,2,2,2,2,1,2,2,1,2,,2,500,600,300,300,150,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,24567,"43","2","03","3"
"21","0916","12B144","02","40137","1","1","0","02",2,3,0,0,1,1,1,1,1,1,2,2,2,2,2,1,1,2,,2,2,2,2,2,2,1,1,2,,2,2,2,2,2,2,1,1,2,,2,2,2,2,2,2,1,1,2,,2,2,2,2,2,2,1,1,2,,2,1500,3000,500,1200,150,1,1,2,2,2,1,1,2,9,1,1,1,1,1,1,1,3,1,1,1,2,1,1,25871,"46","2","06","3"
"21","0916","12B142","02","40230","2","1","0","01",0,0,0,0,0,1,1,2,1,1,2,1,2,2,2,1,2,2,,2,2,1,2,2,2,1,2,2,,2,2,2,2,2,2,2,2,2,,1,2,1,1,2,2,1,2,2,,2,1,1,2,2,2,1,2,2,,2,0,0,0,0,35,4,4,4,4,3,2,2,2,2,2,1,1,1,1,1,1,5,2,0,0,0,0,0,18678,"40","1","03","3"
"21","0916","12B142","02","40230","3","1","0","02",0,0,0,0,0,2,1,2,1,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,1,1,2,2,,2,2,2,2,2,2,2,2,2,,1,1,2,2,2,2,1,2,2,,2,1,2,2,2,1,2,2,2,,2,0,99999,0,0,40,4,3,4,3,3,2,2,2,2,2,1,2,2,2,2,2,5,1,2,2,2,1,1,17721,"40","2","03","3"
"21","0916","12B142","02","40230","4","1","0","02",0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,1,2,2,,2,2,2,2,1,2,1,1,2,,2,2,2,1,2,2,1,2,2,,2,2,2,2,2,2,1,1,2,,2,2,2,2,1,2,1,2,2,,2,200,400,200,99999,70,3,3,4,4,3,2,2,2,2,2,1,1,1,1,1,1,3,1,1,2,2,1,1,19245,"30","2","04","1"
"21","0916","11B151","02","40258","2","1","0","01",0,0,0,0,3,1,1,1,1,1,2,2,2,2,1,1,2,2,,2,2,2,2,1,1,2,2,2,,2,2,2,1,2,1,1,2,2,,2,2,2,2,2,1,1,2,2,,2,2,2,2,2,1,1,2,2,,2,150,100,0,0,40,3,3,4,4,2,2,2,2,1,2,1,2,2,2,2,2,5,1,1,2,2,1,1,20171,"69","1","02","3"
"21","0916","11B151","02","40258","4","1","0","01",0,0,0,0,0,1,2,2,2,2,2,2,2,2,1,2,2,2,,2,2,2,2,2,1,2,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,50,0,0,0,0,2,4,3,4,3,2,2,2,2,2,1,2,2,2,2,1,5,2,0,0,0,0,0,16995,"55","2","03","3"
"21","0916","11B151","02","40258","1","1","0","02",0,0,0,0,0,1,1,2,2,1,2,1,1,2,2,1,2,2,,2,1,1,2,2,2,1,2,2,,2,1,2,2,1,1,1,2,2,,2,2,2,1,2,1,1,2,2,,2,2,2,2,2,1,1,2,2,,2,0,0,0,0,0,4,4,4,4,4,2,2,2,2,2,1,2,2,2,2,2,5,1,2,2,2,1,1,11330,"58","2","01","1"
"21","0916","11B151","02","40258","3","1","0","01",0,2,0,0,3,1,1,2,1,1,1,2,2,2,1,2,2,2,,2,2,2,1,2,1,1,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,1,2,2,2,,2,2,1,2,2,1,1,2,2,,2,50,100,0,0,40,3,2,4,4,2,2,2,2,2,2,1,2,2,2,2,2,5,1,2,2,2,1,2,31435,"33","1","02","3"
"21","0916","11B142","02","40260","3","1","2","01",0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,1,2,2,,2,2,2,2,2,2,1,2,2,,2,2,2,2,2,2,1,2,2,,2,2,1,2,2,2,1,2,2,,2,2,1,2,2,2,1,2,2,,2,0,0,0,0,0,4,4,4,4,3,2,2,2,2,2,1,1,1,2,1,2,5,1,2,2,2,2,1,13249,"64","1","02","5"
"21","0916","11B142","02","40260","1","1","2","01",0,0,0,0,3,1,1,1,1,1,2,2,2,2,1,1,2,2,,2,2,2,2,2,1,1,2,2,,2,2,2,2,2,1,1,2,2,,2,2,2,2,2,1,1,2,2,,2,2,2,2,1,1,2,2,2,,2,300,0,0,200,50,3,4,4,2,2,2,2,2,2,2,1,2,2,2,2,2,3,1,1,1,2,1,2,15769,"34","2","03","3"
"21","0916","11B142","02","40260","2","1","0","02",0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,1,2,,2,2,2,2,2,2,2,1,2,,2,2,2,2,2,2,2,1,2,,2,2,2,2,2,2,2,1,2,,2,2,2,2,1,2,2,1,2,,2,200,400,0,0,50,2,1,4,4,3,1,2,1,1,2,1,1,2,2,2,2,5,1,2,2,2,1,1,15304,"36","1","03","3"
"21","0916","11B142","02","40260","4","1","0","02",0,0,0,0,0,1,1,1,1,1,2,2,2,1,2,2,1,2,,2,2,2,2,1,2,2,1,2,,2,2,2,2,1,2,2,1,2,,2,2,2,2,1,2,2,1,2,,2,2,2,2,1,2,2,1,2,,2,0,100,0,50,50,4,2,4,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,14673,"34","1","04","3"
"21","0916","13B151","02","40262","1","1","0","01",0,2,2,1,15,1,1,2,2,1,2,2,2,2,2,2,1,2,,2,2,1,2,2,2,2,1,2,,2,2,2,1,2,2,2,2,2,,2,2,1,1,2,2,2,2,2,,2,2,1,2,2,2,2,1,2,,2,200,300,100,200,100,4,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7412,"36","1","04","3"
"21","0916","13B151","02","40262","2","1","0","01",0,1,0,0,10,2,1,2,2,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,1,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,1,2,2,2,,2,100,100,100,0,80,2,3,3,4,2,2,2,2,2,2,1,1,2,1,2,9,1,1,1,2,2,1,1,7412,"36","1","02","6"
"21","0916","13B151","02","40262","4","1","0","01",0,0,0,0,0,1,1,1,1,1,2,2,2,2,1,1,2,2,,2,2,2,2,2,1,1,2,2,,2,2,2,2,2,1,1,2,2,,2,2,2,2,2,1,1,2,2,,2,2,2,2,2,1,1,2,2,,2,200,700,150,200,0,1,2,1,1,4,2,2,2,2,2,1,1,1,1,1,1,5,1,2,2,2,2,1,7405,"54","2","07","3"
"21","0916","13B145","02","40265","4","1","0","01",0,0,0,0,0,1,2,2,2,1,2,1,2,2,2,2,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,1,2,2,2,2,2,2,,2,300,0,0,0,100,3,4,4,4,3,1,1,2,2,2,1,1,1,1,2,2,5,1,1,2,2,2,2,22482,"64","1","06","3"
"21","0916","13B145","02","40265","2","1","0","01",0,0,0,0,0,1,1,2,1,1,2,2,2,2,1,2,2,2,,2,2,2,2,2,1,2,2,2,,2,2,2,2,2,2,2,2,2,,1,2,1,2,2,1,2,2,2,,2,2,1,2,1,2,2,2,2,,2,0,200,0,200,100,4,3,4,3,3,2,2,2,2,2,1,2,2,2,2,2,5,1,2,2,2,2,1,17313,"39","1","04","3"
"21","0916","13B145","02","40265","1","1","0","01",0,0,0,1,0,1,2,2,1,1,2,2,1,2,2,2,2,2,,2,2,2,1,2,2,2,2,2,,2,2,2,1,2,2,2,2,2,,2,2,2,1,2,2,2,2,2,,2,2,2,1,2,2,2,2,2,,2,0,0,0,50,50,3,4,4,2,3,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,8875,"71","1","03","3"
"21","0916","11B145","02","40268","1","1","0","01",1,0,0,1,1,1,1,2,1,1,2,2,2,1,1,2,2,2,,2,1,2,2,1,2,2,2,2,,2,2,2,2,2,2,2,2,2,,1,1,2,2,2,2,2,2,2,,2,2,2,2,2,2,2,2,2,,1,200,200,0,0,55,2,3,4,4,2,1,2,2,2,2,1,1,1,2,2,1,2,1,1,1,2,1,1,10944,"51","1","04","3"
"21","0916","11B145","02","40268","3","1","1","02",0,2,0,0,0,2,1,2,2,1,2,2,2,1,2,2,2,2,,2,2,2,2,1,2,1,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,1,2,2,2,2,,2,99999,200,0,0,30,1,2,2,3,2,1,1,2,2,1,1,1,1,1,1,1,5,2,0,0,0,0,0,21293,"31","2","04","3"
"21","0916","11B145","02","40268","4","1","3","01",0,0,0,0,10,1,1,2,1,1,2,2,2,2,1,2,2,2,,2,1,2,1,1,2,1,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,1,2,2,,2,2,2,1,2,2,2,2,2,,2,100,200,0,0,25,1,1,3,4,1,2,2,2,2,2,2,0,0,0,0,0,3,1,1,1,1,1,1,9803,"37","2","03","3"
"21","0916","11A156","02","40284","1","1","0","01",0,0,0,0,0,1,1,2,2,1,2,1,2,2,1,2,2,2,,2,1,1,2,1,1,1,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,1,1,2,2,1,1,2,2,,2,0,0,0,0,0,4,3,4,4,3,2,2,2,2,2,1,2,2,2,2,2,5,2,0,0,0,0,0,17602,"36","1","02","6"
"21","0916","11A156","02","40284","2","1","0","02",0,0,0,0,0,1,1,1,1,1,2,2,2,2,1,2,2,2,,2,2,2,2,1,1,1,2,2,,2,2,1,2,2,1,2,2,2,,2,2,2,2,2,1,2,2,2,,2,2,1,2,2,1,2,2,2,,2,80,100,50,50,40,3,3,3,3,3,2,2,2,2,2,1,2,2,2,2,1,5,1,2,2,2,1,1,16700,"40","2","03","1"
"21","0916","11A156","02","40284","3","1","0","02",0,0,0,0,0,2,1,2,2,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,1,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,0,0,0,0,99999,3,4,4,4,3,2,2,2,2,2,2,0,0,0,0,0,3,2,0,0,0,0,0,15101,"75","2","00",
"21","0916","12A156","02","40288","3","1","0","01",0,0,0,0,0,1,1,2,2,1,2,2,2,2,1,2,2,2,,2,2,2,2,2,1,1,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,1,1,2,2,,2,0,50,0,0,50,4,3,4,4,3,2,2,2,2,2,1,2,2,2,2,2,5,2,0,0,0,0,0,16829,"43","1","03","3"
"21","0916","12A156","02","40288","4","1","0","01",1,4,2,1,2,1,1,1,1,1,1,2,2,2,1,1,2,2,,2,2,2,1,2,1,1,1,2,,2,1,1,2,2,1,2,2,2,,2,2,2,2,2,1,1,2,2,,2,2,1,2,2,1,2,1,2,,2,300,700,300,200,100,2,2,3,3,2,2,2,1,1,1,1,1,1,1,2,1,2,1,1,2,2,1,1,23105,"23","1","03","3"
"21","0916","12A156","02","40288","2","1","0","02",0,0,0,0,0,1,1,2,2,1,2,1,2,2,1,1,2,2,,2,2,2,2,2,1,1,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,1,2,2,2,1,2,2,,2,0,0,0,0,0,4,4,4,4,3,2,2,2,2,2,1,1,1,2,2,1,3,1,2,2,2,2,2,16813,"46","2","03","2"
"21","0916","11B143","02","40388","2","1","0","01",0,0,0,0,0,1,1,1,1,1,2,1,2,2,2,2,2,2,,2,2,1,2,2,2,2,2,2,,2,2,1,2,2,2,2,2,2,,2,2,1,2,1,2,2,2,2,,2,2,1,2,1,2,2,2,2,,2,0,500,0,0,100,3,1,4,3,2,1,1,1,2,1,1,2,2,1,2,1,1,1,1,2,1,1,2,15508,"58","1","02","6"
"21","0916","11B143","02","40388","4","1","0","01",0,0,0,0,3,1,2,1,1,1,2,2,2,1,2,2,2,2,,2,2,2,2,2,2,1,2,2,,2,2,2,2,1,2,2,2,2,,2,2,2,2,1,2,2,2,2,,2,2,2,2,2,1,2,2,2,,2,100,100,100,50,100,3,2,2,3,2,2,2,2,2,2,1,2,2,1,2,2,5,1,2,2,2,1,2,15508,"61","1","03","3"
"21","0916","11B143","02","40388","3","1","0","01",0,0,0,0,0,1,1,1,1,1,2,2,2,2,1,1,2,2,,2,2,2,2,2,1,1,2,2,,2,2,2,2,2,1,1,2,2,,2,2,2,2,2,1,1,2,2,,2,2,2,2,1,1,1,2,2,,2,0,99999,0,0,50,3,2,3,3,3,2,2,2,2,2,1,1,1,1,2,2,5,1,1,2,2,1,1,18975,"48","1","03","3"
"21","0916","11A157","02","40419","4","1","1","01",0,0,0,0,2,1,1,1,1,1,2,2,2,1,1,2,2,2,,2,1,2,2,1,1,1,2,2,,2,2,2,2,2,1,2,2,2,,2,2,1,2,2,1,1,2,2,,2,1,2,2,2,1,1,2,2,,2,0,100,0,50,50,3,3,4,3,2,2,2,2,2,2,1,2,2,2,2,2,5,1,2,2,2,1,1,16752,"44","1","02","3"
"21","0916","11A157","02","40419","1","1","0","01",0,2,0,0,8,1,1,1,1,1,2,1,1,2,1,2,2,2,,2,2,1,1,1,1,1,2,2,,2,2,2,2,2,1,1,2,2,,2,2,2,2,2,1,1,1,2,,2,1,1,2,2,1,1,1,2,,2,0,1000,0,200,50,4,1,4,3,2,2,2,2,2,2,1,1,1,1,2,1,2,1,2,2,2,1,1,23001,"24","1","04","3"
"21","0916","11A157","02","40419","3","1","1","01",0,0,0,0,0,1,2,2,1,1,2,2,1,2,2,1,2,2,,2,2,2,2,1,2,2,2,2,,2,2,2,2,2,2,2,2,2,,1,1,2,2,2,2,2,2,2,,2,2,2,2,2,2,2,2,2,,1,0,0,0,0,0,4,4,4,4,4,2,2,2,2,2,2,0,0,0,0,0,3,2,0,0,0,0,0,16737,"51","2","00",
"21","0916","11A157","02","40419","2","1","0","01",0,2,0,0,6,1,1,2,1,1,2,1,2,2,2,2,1,2,,2,2,2,1,2,1,1,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,1,1,2,,2,2,2,2,1,2,2,1,2,,2,0,300,0,0,30,4,2,4,3,2,2,2,2,2,2,1,2,2,2,2,2,5,1,2,2,2,1,1,16061,"27","1","07","1"
"40","0916","12A158","03","40115","4","1","0","01",0,0,0,0,0,1,1,1,2,1,2,2,1,2,2,2,2,2,,2,2,2,1,2,2,2,2,2,,2,2,2,1,2,2,2,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,1,2,2,2,2,2,,2,0,0,0,0,0,3,3,3,4,3,2,2,2,2,2,1,2,2,2,2,2,5,1,2,2,1,1,1,19873,"67","1","03","3"
"40","0916","12A158","03","40115","3","1","0","01",1,0,0,1,6,1,2,1,1,1,1,2,1,2,2,2,2,2,,2,1,2,2,2,2,2,2,2,,2,1,2,2,2,2,2,2,2,,2,1,2,1,2,2,2,2,2,,2,2,2,1,2,2,2,2,2,,2,200,200,0,0,70,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,12358,"22","2","07","4"
"40","0916","12A158","03","40115","2","1","0","01",2,1,0,0,6,1,1,1,1,1,2,2,2,2,2,2,1,2,,2,2,2,2,2,2,2,1,2,,2,2,2,2,2,2,2,1,2,,2,2,2,2,2,2,2,1,2,,2,2,2,2,2,2,2,1,2,,2,400,400,300,300,200,2,2,3,3,2,2,1,1,2,2,1,1,1,1,1,1,2,1,1,2,1,1,1,18582,"27","1","07","5"
"40","0916","12B144","03","40122","4","1","1","02",0,1,0,0,8,2,1,1,1,1,2,2,2,2,2,2,2,2,,1,2,2,1,2,2,2,2,2,,2,1,2,2,2,2,2,2,2,,2,2,2,1,2,2,2,2,2,,2,2,2,1,2,2,2,2,2,,2,100,150,0,0,50,3,2,3,4,2,2,2,2,2,1,1,1,2,1,2,1,3,1,1,1,2,1,1,16945,"21","1","07","3"
"40","0916","12B144","03","40122","2","1","1","01",0,2,0,0,4,1,1,2,1,1,2,2,1,2,2,2,2,2,,2,1,2,2,2,2,2,2,2,,2,2,2,2,2,1,2,2,2,,2,2,2,1,2,2,2,2,2,,2,1,2,1,2,2,2,2,2,,2,50,100,0,0,100,3,3,3,4,2,2,2,2,2,2,1,1,2,2,2,1,2,1,2,2,1,1,1,12341,"35","1","03","3"
"40","0916","12B144","03","40122","3","1","0","01",0,0,0,0,0,1,1,2,1,1,2,2,1,2,2,2,2,2,,2,2,2,2,1,2,2,2,2,,2,2,2,1,2,2,2,2,2,,2,2,1,2,2,2,2,2,2,,2,2,2,1,2,2,2,2,2,,2,100,100,0,150,50,2,3,3,3,3,2,2,2,2,2,1,1,2,2,2,1,5,2,0,0,0,0,0,6165,"45","2","04","3"
"40","0916","12B144","03","40122","1","1","0","01",0,0,0,0,2,1,1,2,1,1,2,2,2,2,2,1,2,2,,2,2,2,1,2,2,2,2,2,,2,2,2,2,2,2,1,2,2,,2,2,2,1,2,2,2,2,2,,2,2,2,1,2,2,2,2,2,,2,0,80,0,100,30,3,3,4,3,2,2,1,1,2,2,1,1,2,2,2,1,5,1,1,2,1,1,1,11832,"33","1","03","3"
"40","0916","12B142","03","40223","2","1","0","03",0,1,0,1,3,1,1,2,1,1,1,2,1,2,2,2,1,2,,2,1,2,2,2,2,2,2,2,,2,2,2,2,2,2,2,2,2,,1,1,2,2,2,2,2,1,2,,2,1,2,2,2,2,2,1,2,,2,80,0,0,100,50,3,3,3,2,2,2,1,2,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,27143,"20","1","04","3"
"40","0916","12B142","03","40223","1","1","0","01",0,0,0,0,0,1,1,1,1,1,2,2,1,2,2,2,2,2,,2,2,2,1,2,2,2,2,2,,2,2,2,1,2,2,2,2,2,,2,2,2,1,2,2,2,2,2,,2,2,2,1,2,2,2,2,2,,2,0,0,0,0,0,3,3,3,3,3,1,2,1,2,1,1,2,2,2,2,1,5,2,0,0,0,0,0,20940,"51","1","04","3"
"40","0916","12B142","03","40223","4","1","0","01",1,2,0,0,3,1,1,2,1,1,2,2,1,2,2,1,2,2,,2,1,2,2,2,2,1,2,2,,2,2,2,1,2,1,2,2,2,,2,2,2,2,2,2,2,1,2,,2,1,2,1,2,2,2,2,2,,2,150,100,0,100,50,3,2,3,3,2,1,2,2,1,2,1,2,2,2,2,1,2,1,1,1,1,1,1,19752,"49","2","07","4"
"40","0916","12B151","03","40226","2","1","0","01",0,0,0,0,0,1,1,2,1,1,2,2,1,2,2,1,2,2,,2,2,2,2,2,2,1,2,2,,2,2,2,2,2,2,1,2,2,,2,1,2,2,2,2,2,2,2,,2,2,2,1,2,2,2,2,2,,2,100,0,0,0,100,4,4,4,4,1,1,1,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,10768,"28","2","04","3"
"40","0916","12B151","03","40226","4","1","0","01",0,0,0,0,1,1,1,1,1,1,2,2,1,2,2,2,2,2,,2,2,2,1,2,2,2,2,2,,2,2,2,1,2,2,1,2,2,,2,2,2,1,2,2,2,2,2,,2,2,2,1,2,2,2,1,2,,2,0,100,1000,0,50,4,4,3,2,1,2,2,2,2,2,1,2,2,2,2,1,5,2,0,0,0,0,0,9915,"43","2","03","3"
"40","0916","12B151","03","40226","3","1","0","04",0,0,0,0,3,1,1,2,1,1,2,2,2,2,2,1,2,2,,2,2,2,1,2,2,2,2,2,,2,2,2,1,2,2,2,2,2,,2,2,2,2,2,2,1,2,2,,2,1,2,1,2,2,2,2,2,,2,0,0,0,0,80,3,3,4,3,2,2,1,2,1,1,1,2,1,2,1,1,5,1,2,1,2,1,1,40076,"27","1","07","2"
"40","0916","13B151","03","40227","4","1","0","02",0,0,0,0,10,1,1,1,1,1,2,2,2,2,2,1,2,2,,2,2,2,1,2,2,2,2,2,,2,2,2,1,2,2,2,2,2,,2,2,2,2,2,2,2,1,2,,2,1,2,1,2,2,2,2,2,,2,0,80,50,0,40,3,2,3,3,2,1,2,1,2,1,1,1,1,1,2,1,2,1,1,2,1,1,1,13362,"39","2","04","3"
"40","0916","13B151","03","40227","1","1","0","01",0,0,0,0,0,1,1,2,1,1,2,2,2,2,2,1,2,2,,2,2,2,2,2,2,1,2,2,,2,2,2,2,2,2,1,2,2,,2,2,2,1,2,2,2,2,2,,2,1,2,1,2,2,2,2,2,,2,0,0,0,0,50,3,3,4,3,2,2,2,2,2,2,1,2,2,2,2,1,5,2,0,0,0,0,0,21106,"46","2","03","3"
"40","0916","13B151","03","40227","3","1","0","01",0,0,0,0,3,1,1,1,1,1,2,2,1,2,2,1,2,2,,2,1,2,2,2,2,1,2,2,,2,1,2,2,2,2,2,2,2,,2,2,2,2,2,2,1,2,2,,2,1,2,1,2,2,2,2,2,,2,100,0,100,150,50,3,3,3,3,2,1,1,2,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,22377,"45","1","02","6"
"40","0916","13B151","03","40227","2","1","0","01",0,0,0,0,5,1,1,1,1,1,2,2,2,2,2,1,2,2,,2,2,2,2,2,2,1,2,2,,2,1,2,2,2,2,2,2,2,,2,2,2,1,2,2,2,2,2,,2,1,2,1,2,2,2,2,2,,2,0,100,0,80,50,4,3,4,3,2,1,2,2,1,1,1,1,2,2,2,1,5,2,0,0,0,0,0,6681,"42","2","04","3"
"40","0916","12B145","03","40230","3","1","0","01",0,1,0,0,2,1,1,1,1,1,2,2,2,2,2,1,2,2,,2,1,2,2,2,2,2,2,2,,2,2,2,1,2,2,2,2,2,,2,2,2,1,2,2,2,2,2,,2,1,2,1,2,2,2,2,2,,2,100,0,0,0,80,3,3,3,3,2,2,1,2,2,1,1,2,2,2,2,1,2,1,1,2,1,1,1,28811,"54","1","07","1"
"40","0916","12B145","03","40230","1","1","0","01",0,0,0,0,5,2,1,2,2,1,2,2,2,2,2,1,2,2,,2,2,2,2,2,2,1,2,2,,2,2,2,2,2,2,1,2,2,,2,2,2,2,2,2,1,2,2,,2,2,2,1,2,2,2,2,2,,2,100,100,0,0,50,3,3,3,4,3,2,2,1,1,1,1,2,2,1,2,1,3,1,1,1,1,1,1,28811,"50","1","07","4"
"40","0916","12B145","03","40230","4","1","1","02",0,0,0,0,12,2,1,2,2,1,2,2,2,2,2,2,2,2,,1,2,2,1,2,2,1,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,1,2,2,2,,2,300,500,300,300,200,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,18685,"30","2","06","3"
"40","0916","13B145","03","40233","3","1","0","03",0,10,0,0,60,1,1,2,1,1,2,2,2,2,2,2,1,2,,2,2,2,2,2,2,2,1,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,1,2,,2,2,2,1,2,2,2,1,2,,2,60,70,0,100,50,3,1,4,3,1,1,1,2,2,1,1,1,2,1,2,1,2,1,2,2,2,2,1,12036,"26","1","07","3"
"40","0916","13B145","03","40233","4","1","0","02",0,0,0,0,10,1,1,1,1,1,2,2,1,2,2,2,2,2,,2,2,2,1,2,2,2,2,2,,2,2,2,1,2,2,2,2,2,,2,2,2,1,2,2,2,2,2,,2,2,2,1,2,2,2,2,2,,2,50,100,70,100,100,3,3,3,3,3,2,2,1,2,1,1,1,2,1,2,1,5,1,2,2,1,1,1,11910,"44","2","04","3"
"40","0916","13B145","03","40233","2","1","1","01",0,0,0,0,6,2,1,2,1,1,2,2,2,2,2,2,2,2,,1,1,2,2,2,2,2,2,2,,2,2,2,1,2,2,2,2,2,,2,2,2,2,2,2,2,1,2,,2,2,2,2,2,2,2,1,2,,2,0,150,0,0,100,4,2,4,3,2,2,1,1,1,1,1,2,1,2,1,1,5,1,1,1,1,1,1,6017,"31","1","04","3"
"40","0916","13B145","03","40233","1","1","0","01",0,2,0,0,4,1,1,1,2,1,2,2,2,2,2,1,2,2,,2,1,2,2,2,2,2,2,2,,2,2,2,1,2,2,2,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,1,2,2,2,2,2,,2,0,100,0,0,30,4,2,3,3,4,2,1,2,2,2,1,2,2,2,1,1,5,1,1,2,2,1,1,5433,"56","1","03","3"
"40","0916","12A156","03","40246","2","1","0","01",0,0,0,0,2,1,1,1,2,1,2,2,1,2,2,1,2,2,,2,2,2,1,2,2,1,2,2,,2,2,2,1,2,2,1,2,2,,2,2,2,1,2,2,2,2,2,,2,1,2,2,2,2,2,2,2,,2,0,0,0,0,35,4,2,4,4,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,2,1,2,1,16019,"30","1","04","3"
"40","0916","12A156","03","40246","1","1","0","01",0,0,0,0,0,1,1,2,2,1,2,2,2,2,2,1,2,2,,2,2,2,2,2,2,1,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,1,2,2,2,2,2,,2,0,0,0,0,40,4,4,4,4,3,2,2,2,2,2,1,2,1,2,2,1,2,1,2,2,2,1,1,17698,"46","1","02","6"
"40","0916","12A156","03","40246","4","1","0","02",0,0,0,0,0,1,1,1,2,1,2,2,2,2,2,1,2,2,,2,2,2,2,2,2,1,2,2,,2,2,2,2,2,2,1,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,1,2,2,2,2,2,,2,0,0,0,0,0,3,3,3,4,3,2,2,2,2,2,1,2,2,2,2,1,5,2,0,0,0,0,0,14435,"59","2","02","3"
