cd,periodo,folio,entidad,control,viv_sel,num_hog,hog_mud,n_ren_ele,p1_1,p1_2,p1_3,p1_4,p1_5,p2_1,p2_2,p2_3,p2_4,p2_5,p3_1_1,p3_1_2,p3_1_3,p3_1_4,p3_1_5,p3_1_6,p3_1_7,p3_1_8,p3_1_8A,p3_1_9,p3_2_1,p3_2_2,p3_2_3,p3_2_4,p3_2_5,p3_2_6,p3_2_7,p3_2_8,p3_2_8A,p3_2_9,p3_3_1,p3_3_2,p3_3_3,p3_3_4,p3_3_5,p3_3_6,p3_3_7,p3_3_8,p3_3_8A,p3_3_9,p3_4_1,p3_4_2,p3_4_3,p3_4_4,p3_4_5,p3_4_6,p3_4_7,p3_4_8,p3_4_8A,p3_4_9,p3_5_1,p3_5_2,p3_5_3,p3_5_4,p3_5_5,p3_5_6,p3_5_7,p3_5_8,p3_5_8A,p3_5_9,p4_1,p4_2,p4_3,p4_4,p4_5,p5_1,p5_2,p5_3,p5_4,p5_5,p6_1,p6_2,p6_3,p6_4,p6_5,p7,p8_1,p8_2,p8_3,p8_4,p8_5,p9M,p9M_A,p10,p11_1,p11_2,p11_3,p11_4,p11_5,factor,edad,sexo,nivel,anio
24,0518,13A161,25,40024,3,1,0,01,0,0,0,0,0,1,1,1,2,1,2,2,2,1,1,2,2,2, ,2,2,2,2,1,1,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,1,2,2,2,2,2,2,2, ,2,50,100,50,0,50,3,2,4,4,2,1,1,2,2,2,1,2,2,2,1,1,2, ,1,1,2,2,1,1,11569,58,1,07,5
24,0518,13A161,25,40024,1,1,0,04,0,0,0,0,2,1,1,1,2,1,1,2,2,2,1,2,2,2, ,2,1,2,2,1,2,2,1,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,1,2,2,2,2,2,1,2, ,2,100,100,100,0,40,3,3,3,3,2,1,2,2,2,2,1,2,2,2,1,1,2, ,1,1,2,2,1,1,21597,20,2,07,2
24,0518,12A172,25,40140,4,1,0,02,0,0,0,0,3,1,1,1,2,1,2,2,2,2,2,2,1,2, ,2,2,2,2,1,2,2,1,2, ,2,2,2,2,1,1,2,1,2, ,2,2,2,2,2,2,2,2,2, ,1,1,2,2,2,2,2,1,2, ,2,150,200,100,0,50,4,1,3,4,1,1,2,2,2,2,1,2,2,2,2,1,2, ,1,2,2,2,1,1,26916,26,1,03,1
24,0518,12A172,25,40140,1,1,0,02,0,2,0,0,5,1,1,1,1,1,2,2,2,1,1,2,2,2, ,2,2,2,1,1,1,2,2,2, ,2,2,2,1,1,2,2,2,2, ,2,2,2,1,2,1,2,2,2, ,2,2,2,1,2,2,2,1,2, ,2,0,350,0,100,100,4,1,4,3,1,1,2,2,2,2,1,2,2,2,2,1,2, ,1,2,2,2,1,1,20697,20,1,02,6
24,0518,12A172,25,40140,2,1,0,02,0,0,0,0,3,1,1,1,1,1,2,2,1,2,1,2,2,2, ,2,2,2,2,1,1,2,1,2, ,2,2,2,2,1,1,2,2,2, ,2,2,2,2,1,2,2,2,2, ,2,1,2,2,2,2,2,2,2, ,2,250,200,200,200,40,1,2,3,3,2,1,1,2,2,1,1,1,2,2,1,1,2, ,1,1,2,2,1,1,14578,37,2,03,3
24,0518,12A172,25,40140,3,1,0,02,1,2,0,0,5,1,1,1,1,1,2,1,1,2,1,2,1,2, ,2,2,2,1,1,2,2,2,2, ,2,2,2,1,2,1,2,2,2, ,2,2,2,1,2,1,2,2,2, ,2,1,2,2,2,2,2,2,2, ,2,300,400,250,200,60,1,1,2,2,1,1,2,2,2,2,1,1,2,2,1,1,3, ,1,1,2,2,1,1,21868,37,2,07,5
24,0518,13A175,25,40142,4,1,0,02,0,0,0,0,0,1,1,1,2,1,2,2,1,2,2,2,1,2, ,2,2,2,1,2,2,2,1,2, ,2,2,2,1,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,1,2,2,2,1,2, ,2,300,300,50,0,50,2,3,3,4,3,2,2,2,2,2,1,2,2,2,2,2,2, ,1,2,2,2,2,2,16722,40,2,07,3
24,0518,13A175,25,40142,1,1,0,01,0,0,0,0,0,1,1,1,2,1,2,2,2,1,1,2,2,2, ,2,2,2,2,1,1,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,1,2,2,2,2,2,2,2, ,2,100,100,50,50,30,3,3,4,4,2,1,2,2,2,2,1,9,9,9,2,2,2, ,1,1,2,2,1,1,30974,65,1,02,6
24,0518,13A175,25,40142,3,1,0,02,0,1,0,0,3,1,1,1,1,1,2,2,2,1,1,2,2,2, ,2,2,2,2,1,1,2,2,2, ,2,2,2,2,1,1,2,2,2, ,2,1,2,2,2,2,2,2,2, ,2,1,2,2,2,2,2,1,2, ,2,200,300,100,100,50,2,1,2,3,1,1,1,1,2,2,1,2,2,2,1,1,2, ,1,1,2,2,1,1,16722,35,2,04,3
24,0518,13A175,25,40142,2,1,0,01,0,0,3,0,3,1,1,1,1,1,2,2,1,2,1,2,2,2, ,2,2,2,1,2,1,2,2,2, ,2,1,2,2,2,1,2,2,2, ,2,2,2,1,2,2,2,2,2, ,2,1,2,2,2,2,2,2,2, ,2,250,250,150,100,50,2,2,3,3,1,1,2,2,2,2,1,2,2,2,2,1,3, ,1,1,2,2,1,1,24879,54,2,07,5
24,0518,12A175,25,40144,3,1,0,01,0,0,0,0,2,1,2,1,2,1,2,2,1,1,2,2,2,2, ,2,2,2,2,1,1,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,1,2,2,1,2,2,2,2, ,2,250,250,0,0,70,2,1,4,4,2,1,1,2,2,1,1,2,2,2,2,1,2, ,1,1,2,2,2,1,23242,41,1,02,6
24,0518,12A175,25,40144,1,1,0,02,0,0,0,0,0,1,1,1,1,1,2,1,1,2,2,2,2,2, ,2,1,2,1,2,2,1,2,2, ,2,1,1,1,2,2,2,2,2, ,2,1,2,1,2,2,2,2,2, ,2,1,1,2,2,2,2,2,2, ,2,100,100,0,0,30,3,3,4,4,3,2,2,2,2,2,1,2,2,2,2,1,2, ,1,2,2,1,1,1,22050,65,2,07,5
24,0518,12A175,25,40144,2,1,0,03,1,0,0,0,5,2,1,2,2,1,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,80,400,200,150,50,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2, ,1,1,1,1,1,1,21667,18,2,04,3
24,0518,11A173,25,40169,4,1,0,01,3,2,1,0,6,1,1,1,1,1,2,2,2,2,1,2,1,2, ,2,2,2,2,1,2,2,1,2, ,2,1,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,2, ,2,1,2,2,2,2,2,1,2, ,2,500,500,250,200,150,1,1,2,3,1,1,1,1,2,1,1,1,2,2,2,1,3, ,1,1,2,1,1,1,16359,22,2,03,3
24,0518,11A173,25,40169,2,1,0,02,0,1,0,0,3,1,1,1,2,1,2,2,2,2,1,2,2,2, ,2,2,2,1,1,1,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,1,2,2,1,2,2,2,2, ,2,100,300,150,0,80,3,1,2,3,2,1,1,2,2,2,1,2,2,2,2,1,2, ,1,2,2,2,1,2,14412,47,2,03,3
24,0518,11A173,25,40169,3,1,0,02,0,2,0,0,4,1,1,1,1,1,2,2,2,1,1,2,2,2, ,2,2,2,2,1,1,2,2,2, ,2,2,2,2,1,1,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,1,2,2,1,2,2,2,2, ,2,200,200,100,0,80,2,1,3,3,1,1,2,2,2,2,1,1,2,2,1,1,2, ,1,1,2,2,1,1,29060,39,2,02,6
24,0518,11B157,25,40179,2,1,0,01,0,3,0,0,3,1,1,1,2,1,2,2,2,2,2,2,1,2, ,2,2,1,2,1,2,2,1,2, ,2,2,2,1,1,1,2,1,2, ,2,1,2,2,2,2,2,1,2, ,2,1,2,2,2,2,2,1,2, ,2,200,350,100,100,100,3,1,3,3,1,1,1,2,2,2,1,2,2,2,2,1,2, ,1,1,2,2,1,2,13165,21,2,07,1
24,0518,11B157,25,40179,4,1,1,05,0,0,0,0,0,1,1,2,2,1,2,2,2,1,1,2,2,2, ,2,2,2,2,1,1,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,1,2,2,2,2,2,2,2, ,2,100,100,100,0,50,2,2,3,4,1,2,2,2,2,2,1,2,2,2,2,2,2, ,1,2,2,2,1,1,31007,59,2,00, 
24,0518,11B157,25,40179,3,1,0,02,0,0,0,0,0,1,1,2,2,1,2,2,2,2,1,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,1,2,2,2,2,2,2,2, ,2,100,100,50,50,40,3,3,3,3,2,1,2,2,2,2,1,1,2,2,2,1,2, ,1,1,2,2,1,1,23387,44,2,03,3
24,0518,11B157,25,40179,1,1,0,02,0,0,0,0,1,1,1,1,2,1,2,2,2,2,1,2,2,2, ,2,2,2,2,1,1,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,1,2,2,2,1,2,2,2, ,2,1,2,2,2,2,2,2,2, ,2,100,250,100,0,40,3,1,2,3,1,2,2,2,2,2,1,1,2,2,2,1,2, ,1,2,2,2,1,2,13445,34,2,04,3
24,0518,13B157,25,40180,4,1,1,01,2,2,1,0,6,1,1,1,1,1,2,2,2,1,1,2,2,2, ,2,2,2,2,1,1,2,2,2, ,2,2,2,2,1,1,2,1,2, ,2,2,2,2,1,1,2,1,2, ,2,2,2,2,1,1,2,1,2, ,2,400,400,200,100,50,3,1,2,3,1,1,1,1,2,1,1,1,1,1,2,2,3, ,1,2,2,1,1,1,7031,26,2,03,3
24,0518,13B157,25,40180,3,1,0,05,0,0,0,0,4,1,1,1,2,1,2,2,2,2,1,2,1,2, ,2,2,2,2,1,1,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,2,2, ,1,1,2,2,1,2,2,2,2, ,2,200,200,100,100,100,3,2,3,3,1,1,1,2,2,1,1,1,2,2,2,1,2, ,1,2,2,2,1,1,18346,39,2,04,3
24,0518,13B157,25,40180,2,1,0,02,0,0,0,0,0,2,1,2,2,1,2,2,2,2,2,2,2,2, ,1,2,2,1,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,1,2,2,2,2,2,2,2, ,2,0,100,0,0,50,4,3,3,4,3,2,2,2,2,2,2,0,0,0,0,0,4, ,1,2,2,2,1,1,22655,77,1,00, 
24,0518,13B157,25,40180,1,1,0,01,0,2,0,0,5,1,1,1,1,1,2,2,2,1,1,2,1,2, ,2,1,2,2,1,2,2,1,2, ,2,2,2,2,1,1,2,2,2, ,2,2,2,2,1,1,2,2,2, ,2,2,2,2,2,2,2,1,2, ,2,450,350,100,100,50,2,1,3,3,1,1,1,1,2,2,1,1,2,2,1,1,3, ,1,1,2,1,1,1,14772,35,1,07,5
24,0518,13A173,25,40269,3,1,0,02,1,3,0,0,3,1,1,1,2,1,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,1,2,2,2,2,2,1,2, ,2,500,500,200,150,100,1,1,2,3,1,1,1,2,2,2,1,2,2,2,1,1,3, ,1,1,2,1,1,1,44155,22,2,07,4
24,0518,13A173,25,40269,1,1,0,01,1,1,0,0,24,1,1,1,1,1,2,2,1,2,2,2,2,2, ,2,2,2,2,2,2,2,1,2, ,2,1,2,2,2,2,2,2,2, ,2,1,2,2,2,2,2,2,2, ,2,1,2,2,2,2,2,1,2, ,2,200,500,200,0,100,2,2,1,4,1,1,1,2,2,1,1,1,2,2,2,1,2, ,1,1,2,1,1,1,37120,23,1,07,5
24,0518,13A173,25,40269,4,1,0,02,0,0,0,0,0,2,1,2,2,1,2,2,2,2,1,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,100,500,100,100,80,4,1,3,3,2,2,2,2,2,2,1,2,1,1,1,2,2, ,1,2,1,2,1,1,30063,34,2,03,3
24,0518,13A173,25,40269,2,1,0,02,1,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,1,2, ,2,2,2,1,2,1,2,1,2, ,2,1,2,2,1,2,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,1,2,1,2,2,2,2,2, ,2,300,400,200,100,40,2,1,2,3,3,1,1,2,2,2,1,1,1,2,2,1,2, ,1,2,2,2,1,1,26146,38,2,07,5
24,0518,12B158,25,40304,2,1,0,02,1,0,0,0,7,1,1,1,1,1,2,2,2,1,1,2,1,2, ,2,2,2,2,1,1,2,1,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,2,2,1,2,1,2, ,2,1,2,2,2,2,2,2,2, ,2,200,300,100,100,70,3,2,3,3,1,1,1,2,2,2,1,1,2,2,2,1,3, ,1,2,2,1,1,2,13761,32,2,07,5
24,0518,12B158,25,40304,1,1,0,03,2,2,0,0,8,1,1,1,1,1,2,2,2,1,2,2,1,2, ,2,2,2,2,1,1,2,1,2, ,2,2,2,2,1,2,2,2,2, ,2,1,2,2,2,2,2,1,2, ,2,1,2,2,2,2,2,1,2, ,2,500,500,250,250,150,1,1,2,3,1,1,1,2,2,2,1,1,2,2,1,1,3, ,1,1,1,1,1,1,25487,24,1,07,5
24,0518,12B158,25,40304,3,1,0,01,1,0,0,1,2,1,1,1,1,1,2,2,2,1,1,2,2,2, ,2,2,2,2,1,1,2,2,2, ,2,1,2,2,2,2,2,2,2, ,2,1,2,2,2,2,2,2,2, ,2,1,2,2,2,2,2,2,2, ,2,300,200,100,100,40,2,2,2,3,1,1,2,2,2,2,1,2,2,2,2,1,3, ,1,2,2,1,1,1,5935,54,2,07,5
24,0518,12B158,25,40304,4,1,0,02,1,0,1,0,4,1,1,1,1,1,1,2,2,1,2,2,1,2, ,2,2,2,2,1,2,2,1,2, ,2,1,2,2,2,2,2,1,2, ,2,1,2,2,2,2,2,1,2, ,2,1,2,2,2,2,2,1,2, ,2,200,400,200,200,80,2,1,2,2,1,1,1,1,2,2,1,1,1,2,9,1,3, ,1,1,2,2,1,1,11968,36,2,07,5
24,0518,12A174,25,40401,2,1,0,01,0,0,0,0,4,1,1,1,2,1,2,2,2,2,1,2,1,2, ,2,2,2,2,1,1,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,1,2,2,2,2,2,2,2, ,2,300,200,200,0,100,1,1,1,3,1,2,2,2,2,2,1,2,2,2,2,2,2, ,1,1,2,2,1,2,14723,32,2,07,5
24,0518,12A174,25,40401,3,1,0,01,2,2,0,0,4,1,1,1,1,1,2,2,2,2,1,2,1,2, ,2,2,2,2,1,2,2,1,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,2,2,2,2,1,2, ,2,1,2,2,1,2,2,1,2, ,2,350,350,300,250,100,1,1,2,2,1,1,1,1,1,2,1,1,2,2,1,1,3, ,1,1,2,1,1,1,24215,50,1,07,5
24,0518,12A174,25,40401,1,1,0,01,0,0,0,6,10,1,1,1,1,1,2,2,1,2,1,2,2,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,1,2,2,1,2,2,2,2, ,2,250,250,100,300,70,2,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,3, ,1,1,2,1,1,1,6791,55,2,07,5
24,0518,12A174,25,40401,4,1,0,03,0,2,0,0,6,1,1,1,1,1,2,2,2,2,1,2,1,2, ,2,2,2,2,1,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,1,2,2,2,2,2,1,2, ,2,400,400,250,100,100,2,1,2,3,1,1,1,1,2,1,1,1,2,2,1,1,3, ,1,1,1,1,1,1,21624,23,2,07,3
25,0518,12B156,26,40016,1,1,0,01,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,1,2,2, ,2,2,2,2,2,1,1,2,2, ,2,2,2,2,2,1,1,2,2, ,2,2,2,2,2,2,1,2,2, ,2,2,2,2,2,1,2,2,2, ,2,80,80,80,80,25,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,2, ,1,2,2,2,1,1,15896,35,1,03,3
25,0518,12B156,26,40016,3,1,0,03,0,0,0,0,2,1,2,2,1,1,2,1,2,2,2,2,1,2, ,2,2,1,2,2,2,2,1,2, ,2,2,1,2,2,2,2,1,2, ,2,2,1,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,500,1600,0,300,140,3,1,4,3,1,1,1,2,2,2,1,2,2,2,2,2,3, ,1,2,2,2,1,2,22699,34,2,03,3
25,0518,12B156,26,40016,2,1,0,02,0,1,1,2,1,1,1,1,1,1,2,2,2,1,1,2,2,2, ,2,2,2,2,1,1,1,2,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,2,1,2,2,2,2, ,2,1,2,2,2,1,2,2,2, ,2,1500,1800,300,100,100,1,1,2,3,2,1,1,1,1,1,1,1,1,1,1,1,3, ,1,1,2,2,1,1,39739,40,1,02,6
25,0518,12B156,26,40016,4,1,0,02,0,1,1,0,1,1,1,1,1,1,2,2,2,2,1,1,2,2, ,2,2,2,2,2,1,1,2,2, ,2,2,2,2,2,1,1,2,2, ,2,2,2,2,2,1,1,2,2, ,2,2,2,2,2,1,1,2,2, ,2,100,200,100,100,0,1,3,1,2,4,2,2,2,2,2,1,1,1,1,1,1,4, ,2,0,0,0,0,0,15081,71,2,03,2
25,0518,12A161,26,40022,1,1,0,03,0,2,0,1,12,1,1,1,1,1,2,2,2,2,2,2,1,2, ,2,2,1,1,2,2,2,2,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,100,150,100,80,70,2,1,3,2,1,1,1,1,2,1,1,2,2,2,2,2,1, ,1,1,1,1,1,1,34728,22,1,07,3
25,0518,13A161,26,40053,4,1,0,01,0,0,0,1,0,1,1,1,1,1,2,2,2,2,1,1,2,2, ,2,2,2,2,1,1,1,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,1,1,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,200,200,0,0,0,3,3,4,4,4,2,2,2,2,2,1,1,1,1,1,1,2, ,1,2,2,2,1,1,23536,46,1,03,3
25,0518,13A161,26,40053,2,1,0,01,0,0,0,0,0,1,1,2,2,1,2,2,2,2,2,2,2,2, ,1,2,2,1,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,1,2,2,2,2,2,2,2, ,2,0,0,0,0,50,4,4,4,4,3,2,2,1,2,2,1,2,2,2,2,1,4, ,2,0,0,0,0,0,15690,45,1,03,3
25,0518,13A161,26,40053,1,1,1,01,0,0,0,0,0,1,1,2,2,2,2,2,2,2,1,1,2,2, ,2,2,2,2,2,2,1,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,1,2,2,2,2,2,1,2, ,2,100,100,0,0,50,4,3,4,4,2,1,1,1,1,2,1,1,1,1,1,1,2, ,2,0,0,0,0,0,7155,31,2,04,1
25,0518,13A161,26,40053,3,1,0,02,0,0,1,0,3,1,1,1,1,1,2,2,2,2,2,2,1,2, ,2,2,2,2,2,1,1,2,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,1,1,1,2, ,2,150,600,0,100,100,1,1,3,2,1,2,2,2,2,2,1,1,1,1,1,1,4, ,1,1,2,1,1,1,12445,36,2,07,3
25,0518,13A175,26,40116,1,1,0,01,1,7,2,1,15,1,1,2,1,1,2,2,1,1,2,1,2,2, ,2,2,2,2,2,2,1,1,2, ,2,2,2,2,2,2,1,2,2, ,2,1,1,1,2,2,2,2,2, ,2,1,1,2,2,2,2,1,2, ,2,500,1000,100,200,200,2,2,3,2,2,1,1,1,1,2,1,1,1,1,2,1,3, ,1,1,2,1,1,1,32392,30,1,07,5
25,0518,13A175,26,40116,3,1,0,01,0,0,0,0,2,1,1,1,1,1,2,1,1,2,2,2,2,2, ,2,2,2,1,2,1,1,1,2, ,2,2,2,1,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,1,2, ,2,200,500,100,50,60,2,2,3,3,1,1,1,2,2,2,1,1,1,2,2,1,3, ,1,1,2,1,1,1,24295,25,1,07,5
25,0518,13A175,26,40116,2,1,0,01,0,0,0,0,0,1,1,1,1,1,2,2,2,1,1,2,2,2, ,2,2,2,2,1,2,2,2,2, ,2,2,2,2,1,1,2,2,2, ,2,2,2,2,1,1,2,2,2, ,2,2,2,2,1,1,2,2,2, ,2,200,200,200,200,70,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1, ,2,0,0,0,0,0,15077,71,2,03,2
25,0518,13A175,26,40116,4,1,0,01,5,5,5,0,30,1,1,1,1,1,1,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,2, ,2,1,2,2,2,2,2,2,2, ,2,1,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,2, ,2,300,2000,300,200,200,2,2,2,3,1,2,2,2,2,2,1,1,1,1,1,1,1, ,1,1,1,1,1,1,14814,23,2,04,3
25,0518,12A172,26,40137,1,1,0,04,0,0,0,0,3,1,1,1,1,1,2,2,2,1,2,2,1,2, ,2,2,2,2,1,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,1,2,2,2,2,2,1,2, ,2,200,300,100,100,50,3,3,3,3,2,1,1,1,2,1,1,1,1,1,2,1,3, ,1,1,1,1,1,1,41784,23,1,07,4
25,0518,12A172,26,40137,3,1,0,02,2,3,0,1,12,1,1,1,1,1,2,2,1,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,200,500,200,100,60,2,1,3,2,1,1,1,1,1,1,1,2,1,1,1,1,2, ,1,1,1,1,1,1,14716,35,2,07,4
25,0518,12A172,26,40137,2,1,0,01,0,0,0,1,0,1,1,1,1,1,1,2,2,2,2,2,1,2, ,2,2,2,2,1,2,2,2,2, ,2,2,2,2,1,2,2,1,2, ,2,1,2,2,2,2,2,1,2, ,2,1,2,2,1,2,2,1,2, ,2,500,0,300,300,50,2,4,3,2,3,2,2,2,2,2,1,1,1,1,1,1,5,CALIDAD EN EL ESPECTACULO,1,1,1,1,1,1,19968,63,1,07,5
25,0518,12A175,26,40143,4,1,0,01,0,0,0,0,4,1,1,1,1,1,2,2,2,2,1,2,2,2, ,2,2,2,2,2,1,1,2,2, ,2,2,2,2,1,1,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,1,2,2,2,1,2,1,2, ,2,50,200,0,50,50,3,3,4,3,2,2,2,2,2,2,1,1,1,1,1,1,1, ,1,2,2,2,1,1,8709,42,1,07,2
25,0518,12A175,26,40143,3,1,0,02,0,2,1,0,2,1,1,2,2,1,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,1,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,1,2,2,2,2,2,1,2, ,2,100,100,0,0,50,3,3,3,4,3,2,2,2,2,2,1,1,1,2,1,1,4, ,2,0,0,0,0,0,14421,38,2,03,2
25,0518,12A175,26,40143,1,1,0,01,0,0,0,0,0,1,1,1,1,1,2,2,1,2,2,2,2,2, ,2,2,2,1,2,1,1,1,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,1,2, ,2,0,100,0,0,50,3,2,3,4,2,2,2,2,2,2,1,2,1,1,2,1,3, ,1,1,2,2,1,1,17417,36,1,03,3
25,0518,12B157,26,40178,2,1,0,01,0,0,0,0,0,1,1,1,1,1,2,2,2,2,1,1,2,2, ,2,2,2,2,2,1,1,2,2, ,2,2,2,2,2,1,1,2,2, ,2,2,2,2,2,1,1,2,2, ,2,2,2,2,2,2,2,2,2, ,1,100,0,0,0,0,1,3,3,3,1,2,1,1,2,2,1,2,2,2,2,2,4, ,1,2,2,2,2,2,7661,57,2,02,5
25,0518,12B157,26,40178,1,1,0,01,0,0,0,0,0,1,1,1,1,1,2,2,2,2,1,1,2,2, ,2,2,2,2,2,1,1,2,2, ,2,2,2,2,2,1,1,2,2, ,2,2,2,2,2,1,1,2,2, ,2,2,2,2,2,2,2,2,2, ,1,0,0,0,0,0,1,2,4,3,1,2,2,2,2,2,1,2,2,2,2,2,4, ,1,2,2,2,2,2,24825,65,2,02,2
25,0518,12B157,26,40178,4,1,0,01,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,1,1,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,0,0,0,0,0,4,4,3,4,4,2,2,2,2,2,1,2,2,2,2,2,4, ,2,0,0,0,0,0,16550,74,2,00, 
25,0518,12B157,26,40178,3,1,0,02,0,0,0,0,4,1,1,1,1,1,2,2,2,2,1,1,2,2, ,2,2,2,2,1,1,1,2,2, ,2,2,2,2,2,1,1,2,2, ,2,2,2,2,2,1,1,1,2, ,2,2,2,2,2,1,1,1,2, ,2,150,300,150,100,45,3,3,3,3,1,2,2,2,2,2,1,1,1,1,1,1,3, ,1,1,1,1,1,1,24912,31,2,04,3
25,0518,11B157,26,40180,2,1,0,01,0,0,0,0,0,1,1,2,2,1,2,2,2,2,1,1,2,2, ,2,2,2,2,1,2,1,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,1,2,2,2,1,1,2,2, ,2,100,200,100,0,50,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,3, ,2,0,0,0,0,0,19453,49,2,03,3
25,0518,11B157,26,40180,3,1,0,04,0,1,1,1,0,1,1,1,1,1,2,2,2,2,1,1,2,2, ,2,2,2,2,1,1,2,2,2, ,2,2,2,2,2,1,1,2,2, ,2,2,2,2,1,1,1,2,2, ,2,1,2,2,2,1,2,2,2, ,2,200,50,200,500,35,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,4, ,1,1,1,1,1,1,14980,74,2,02,1
25,0518,11B157,26,40180,1,1,0,01,0,0,0,0,0,1,1,2,2,1,2,2,2,2,1,2,2,2, ,2,2,2,2,2,1,1,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,1,1,2,2, ,2,0,0,0,0,50,4,4,4,4,3,2,2,2,2,2,1,1,1,1,1,1,3, ,1,1,1,2,1,1,8242,49,1,04,3
25,0518,11A173,26,40234,1,1,0,01,0,0,0,0,0,1,1,2,1,1,2,2,2,2,1,2,2,2, ,2,2,2,2,2,1,1,2,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,2,1,2,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,0,0,0,0,0,4,4,4,4,4,2,2,2,2,2,1,1,1,2,1,1,5,NO LE GUSTA NINGUN TIPO DE EVENTOS,2,0,0,0,0,0,23932,49,2,02,3
