cd,periodo,folio,entidad,control,viv_sel,num_hog,hog_mud,n_ren_ele,p1_1,p1_2,p1_3,p1_4,p1_5,p2_1,p2_2,p2_3,p2_4,p2_5,p3_1_1,p3_1_2,p3_1_3,p3_1_4,p3_1_5,p3_1_6,p3_1_7,p3_1_8,p3_1_8a,p3_1_9,p3_2_1,p3_2_2,p3_2_3,p3_2_4,p3_2_5,p3_2_6,p3_2_7,p3_2_8,p3_2_8a,p3_2_9,p3_3_1,p3_3_2,p3_3_3,p3_3_4,p3_3_5,p3_3_6,p3_3_7,p3_3_8,p3_3_8a,p3_3_9,p3_4_1,p3_4_2,p3_4_3,p3_4_4,p3_4_5,p3_4_6,p3_4_7,p3_4_8,p3_4_8a,p3_4_9,p3_5_1,p3_5_2,p3_5_3,p3_5_4,p3_5_5,p3_5_6,p3_5_7,p3_5_8,p3_5_8a,p3_5_9,p4_1,p4_2,p4_3,p4_4,p4_5,p5_1,p5_2,p5_3,p5_4,p5_5,p6_1,p6_2,p6_3,p6_4,p6_5,p7,p8_1,p8_2,p8_3,p8_4,p8_5,p9m,p9m_a,p10,p11_1,p11_2,p11_3,p11_4,p11_5,factor,edad,sexo,nivel,anio
21,0517,11A152,02,40153,1,1,0,01,0,0,0,0,0,1,1,2,1,1,2,2,2,2,1,1,2,2, ,2,2,2,2,2,2,1,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,1,2, ,2,1,2,2,2,2,2,1,2, ,2,0,200,0,0,30,4,2,3,3,3,2,2,2,2,2,1,1,2,2,2,1,2, ,2,0,0,0,0,0,12136,45,2,03,3
21,0517,11A152,02,40153,2,1,2,01,0,0,0,0,5,1,1,2,1,1,2,2,2,2,2,1,1,2, ,2,2,2,2,2,2,1,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,1,2, ,2,1,2,2,2,2,2,2,2, ,2,0,0,0,0,50,4,3,4,4,3,2,2,2,2,2,1,1,2,2,2,1,1, ,1,2,2,2,1,1,7816,40,1,03,3
21,0517,13A155,02,40156,1,1,0,01,0,0,0,0,20,1,1,1,1,1,2,2,2,1,2,2,1,2, ,2,2,2,2,1,2,2,1,2, ,2,2,2,2,1,2,2,1,2, ,2,2,2,2,1,2,2,1,2, ,2,2,2,2,1,2,2,1,2, ,2,600,600,600,300,100,2,2,2,1,1,1,1,1,2,1,1,1,1,1,2,1,5,QUE LA PUBLICIDAD DEL EVENTO SEA ATRACTIVA O INNOVADORA.,1,1,1,1,1,1,17246,36,1,07,2
21,0517,13A155,02,40156,3,1,0,01,0,0,0,0,0,1,1,1,1,1,1,2,2,2,1,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,2,1,1,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,2,1,1,2,2,2, ,2,100,0,200,0,0,2,3,2,3,3,2,2,2,2,1,1,2,2,2,2,1,2, ,1,1,1,1,1,1,27819,73,1,04,3
21,0517,13A155,02,40156,2,1,0,01,1,0,0,1,12,1,1,1,1,1,1,2,1,1,2,2,1,2, ,2,1,2,1,1,2,2,1,2, ,2,2,2,1,1,2,2,1,2, ,2,2,2,1,1,2,2,1,2, ,2,1,2,2,1,2,2,1,2, ,2,500,1200,300,500,120,3,3,3,2,1,1,1,1,2,2,1,1,1,1,2,1,3, ,1,1,1,2,1,1,8788,32,2,07,4
21,0517,13A155,02,40156,4,1,0,01,0,0,0,0,0,1,2,1,1,1,2,2,2,2,2,2,2,2, ,1,2,2,2,1,2,2,2,2, ,2,2,2,2,1,2,2,2,2, ,2,2,2,2,1,2,2,2,2, ,2,2,2,2,1,2,2,2,2, ,2,0,0,0,0,0,4,4,4,4,4,2,2,2,2,2,1,2,2,2,2,2,5,TENER GUSTO POR EVENTOS,1,2,2,2,2,2,23979,65,2,02,3
21,0517,11A155,02,40157,2,1,0,03,0,0,0,1,12,1,1,1,1,1,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,1,2,1,2, ,2,200,1000,200,200,30,3,1,3,3,1,2,1,2,2,2,1,1,1,1,2,1,1, ,1,2,1,2,1,1,33982,23,1,07,4
21,0517,11A155,02,40157,4,1,0,01,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,1,2,2, ,2,2,2,2,2,2,1,1,2, ,2,2,2,2,2,2,1,2,2, ,2,2,2,2,2,1,1,2,2, ,2,2,2,1,2,2,1,2,2, ,2,0,0,0,0,0,4,4,4,4,3,2,2,2,2,2,1,2,2,1,2,2,5,SEAN GRATUITOS,2,0,0,0,0,0,12356,43,1,03,3
21,0517,11A155,02,40157,3,1,1,01,0,0,0,0,0,1,1,2,2,1,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,0,0,0,0,0,4,4,4,4,4,2,2,2,2,2,2,0,0,0,0,0,2, ,2,0,0,0,0,0,12356,37,1,00, 
21,0517,12B157,02,40178,2,1,0,02,0,0,0,0,0,1,1,1,1,1,2,2,2,2,1,1,2,2, ,2,2,2,2,2,2,1,2,2, ,2,2,2,2,2,2,1,2,2, ,2,2,2,2,2,2,1,2,2, ,2,1,2,2,2,2,2,2,2, ,2,0,0,0,0,0,4,4,4,4,4,2,2,2,2,2,1,2,2,2,2,2,2, ,2,0,0,0,0,0,22563,56,2,03,1
21,0517,12B157,02,40178,3,1,0,01,0,0,0,0,2,1,1,2,1,1,2,1,2,2,2,2,2,2, ,2,1,1,2,2,2,2,2,2, ,2,2,1,2,2,2,2,2,2, ,2,2,1,2,2,2,1,2,2, ,2,1,1,2,2,2,2,2,2, ,2,0,0,0,0,40,4,3,3,3,2,2,2,2,2,2,1,2,2,2,2,1,2, ,2,0,0,0,0,0,27534,62,1,04,3
21,0517,12A153,02,40279,3,1,0,02,0,0,0,0,0,1,1,1,1,1,2,1,1,2,2,2,2,2, ,2,2,2,1,1,2,2,2,2, ,2,2,2,1,1,2,2,2,2, ,2,2,2,1,1,2,2,2,2, ,2,2,2,2,1,2,2,2,2, ,2,300,350,0,0,0,3,3,4,4,4,2,2,2,2,2,2,0,0,0,0,0,5,TENER GUSTO POR ESTE TIPO DE ESPECTACULOS.,1,2,2,2,2,1,19851,52,1,03,3
21,0517,12A153,02,40279,1,1,0,02,0,0,0,0,1,1,2,2,2,1,2,2,2,2,1,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,1,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,400,0,150,0,100,3,4,3,3,3,2,2,2,2,2,1,2,9,2,2,2,2, ,1,1,1,2,1,1,9083,60,2,02,6
21,0517,12A153,02,40279,2,1,0,02,0,0,1,1,12,1,1,1,1,1,2,2,2,1,2,1,2,2, ,2,2,2,2,1,2,1,2,2, ,2,2,2,2,1,2,1,2,2, ,2,2,2,2,1,2,1,2,2, ,2,2,2,2,1,2,1,2,2, ,2,300,0,200,0,50,3,4,2,2,3,1,1,1,1,1,1,1,1,1,1,1,4, ,1,1,1,1,1,1,18858,52,2,07,4
21,0517,12B158,02,40305,1,1,0,02,1,0,0,2,25,1,1,1,1,1,2,2,1,2,2,2,2,2, ,2,2,2,1,2,2,1,2,2, ,2,2,2,1,2,2,1,2,2, ,2,2,2,1,2,2,1,2,2, ,2,2,2,1,2,2,1,2,2, ,2,300,0,300,400,85,2,4,2,2,1,2,2,2,2,2,1,2,2,2,2,2,3, ,1,1,1,1,1,1,11066,56,2,07,5
21,0517,12B158,02,40305,4,1,0,05,0,0,0,0,1,1,1,1,1,1,2,2,2,1,2,2,1,2, ,2,2,2,2,1,2,2,1,2, ,2,2,2,2,1,2,2,1,2, ,2,2,2,2,1,2,2,1,2, ,2,2,2,2,1,2,2,1,2, ,2,500,500,300,500,100,1,1,2,1,3,1,2,2,1,1,1,1,1,1,1,1,1, ,1,1,2,1,1,1,50858,24,1,07,4
21,0517,12B158,02,40305,2,1,0,01,0,0,3,0,12,1,1,1,1,1,1,2,2,2,2,2,1,2, ,2,1,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,1,SU HIJA PRACTICA DANZA Y ASISTE A SUS PR,2,2,2,2,2,2,2,1,2, ,2,2,2,2,1,2,2,1,2, ,2,500,1000,400,500,100,3,2,1,3,1,2,2,2,1,2,1,1,1,1,1,2,5,ASISTIR EN GRUPO CON AMIGOS,1,2,1,1,1,1,14794,42,1,07,5
21,0517,11B158,02,40307,1,1,0,02,0,0,0,0,6,1,1,1,1,1,2,2,1,2,1,2,2,2, ,2,2,2,1,2,2,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,1,2,2,2,2,2,2,2, ,2,200,300,400,300,150,2,2,2,2,1,2,2,1,1,2,1,1,1,1,2,1,1, ,1,1,1,2,1,1,14427,27,2,07,3
21,0517,11B158,02,40307,4,1,0,02,0,1,0,0,2,1,1,2,2,1,2,2,2,2,1,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,1,2,1,2,2,2,2,2, ,2,100,190,0,0,30,4,3,4,4,2,2,2,2,2,1,1,1,1,1,1,1,4, ,1,1,2,2,1,1,12621,41,2,03,3
21,0517,11B158,02,40307,2,1,0,01,0,0,0,0,3,1,1,2,2,1,2,2,2,2,1,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,1,2,2,2,2,2,2,2, ,2,99999,0,0,0,25,4,3,4,4,3,2,2,2,2,2,1,2,2,2,2,2,4, ,1,2,2,2,1,1,10992,49,2,02,5
21,0517,11B158,02,40307,3,1,0,01,0,0,0,0,3,1,1,1,1,1,2,2,2,2,1,1,2,2, ,2,2,2,2,2,1,1,2,2, ,2,2,2,2,2,1,1,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,100,200,100,100,150,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4, ,1,1,1,1,1,1,6310,43,2,03,3
21,0517,11A154,02,40409,3,1,0,01,0,0,0,0,3,1,1,1,1,1,2,2,2,2,1,2,1,2, ,2,2,2,2,2,1,2,1,2, ,2,2,2,2,2,1,2,1,2, ,2,2,2,2,2,1,2,1,2, ,2,2,2,2,2,1,2,1,2, ,2,9,500,0,0,60,4,3,4,4,2,2,2,2,2,2,1,2,1,1,2,2,2, ,1,1,1,1,1,1,8028,32,2,03,1
21,0517,11A154,02,40409,4,1,0,01,0,0,0,0,0,1,1,1,1,1,2,2,2,2,1,1,1,2, ,2,2,2,2,2,1,1,1,2, ,2,2,2,2,2,1,1,1,2, ,2,2,2,2,2,1,1,1,2, ,2,2,2,2,1,1,1,1,2, ,2,150,300,300,100,100,2,2,2,2,3,1,1,1,1,2,1,2,2,1,2,1,3, ,1,2,2,2,2,1,21573,59,1,04,3
21,0517,11A154,02,40409,1,1,0,01,0,0,0,0,10,1,1,1,1,1,2,2,2,1,1,2,1,2, ,2,2,2,2,1,1,2,1,2, ,2,2,2,2,1,1,2,1,2, ,2,2,2,2,1,1,2,1,2, ,2,2,2,2,1,2,2,1,2, ,2,0,300,0,0,60,4,3,4,4,3,1,2,1,1,1,1,2,2,2,2,1,5,QUE EL ESPECTACULO REALMENTE LE GUSTE,1,1,1,2,1,1,7878,35,1,04,3
21,0517,11A154,02,40409,2,1,0,01,0,0,0,0,0,1,1,1,1,1,2,2,2,2,1,1,2,2, ,2,2,2,2,2,1,1,2,2, ,2,2,2,2,2,1,1,2,2, ,2,2,2,2,2,1,1,2,2, ,2,2,2,2,2,1,1,2,2, ,2,200,0,200,0,50,2,3,3,3,3,2,2,2,2,2,1,2,2,2,2,2,4, ,1,1,1,2,1,1,7303,77,2,02,2
21,0517,12A154,02,40412,1,1,0,02,0,0,0,0,2,1,1,1,1,1,2,2,2,2,1,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,1,2,2,1,2,1,2, ,2,1,2,2,2,2,2,1,2, ,2,1,2,2,2,2,2,2,2, ,2,0,0,0,0,50,4,4,4,4,3,2,2,2,2,2,1,2,2,2,2,2,3, ,1,1,2,2,1,1,23276,48,2,06,3
21,0517,12A154,02,40412,3,1,0,02,0,2,0,1,25,1,1,2,1,1,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,1,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,1,2,2,1,1,1,2, ,2,250,400,0,300,60,2,1,3,2,1,1,1,2,2,1,1,1,1,1,1,1,1, ,1,1,1,1,1,1,20612,23,1,04,3
21,0517,12A154,02,40412,4,1,0,03,0,0,2,2,15,1,1,1,1,1,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,1000,1200,500,200,120,3,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,3, ,1,1,1,1,1,1,30918,22,1,07,2
40,0517,12B156,03,40014,2,1,0,02,0,2,0,0,3,1,1,1,1,1,1,2,1,2,2,2,2,2, ,2,1,2,1,2,2,2,2,2, ,2,1,2,2,2,2,2,1,2, ,2,2,2,1,2,2,2,2,2, ,2,1,2,2,2,2,2,1,2, ,2,0,100,100,150,50,3,3,3,3,3,2,1,2,1,2,1,2,1,2,1,1,2, ,1,1,2,1,1,1,32022,22,1,04,3
40,0517,12B156,03,40014,1,1,0,02,1,2,0,0,6,1,1,2,1,1,2,2,1,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,1,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,1,2,2,2,2,2,1,2, ,2,300,400,0,100,65,2,1,3,2,2,2,1,2,2,1,1,2,2,2,2,1,3, ,1,1,2,1,1,1,17881,34,1,08,3
40,0517,12B156,03,40014,3,1,0,02,0,0,0,0,0,1,1,2,1,1,2,2,1,2,2,2,2,2, ,2,1,2,2,2,2,2,2,2, ,2,1,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,1,2,2,2,1,2, ,2,400,800,0,0,50,2,2,4,1,4,2,1,2,2,1,1,2,2,2,2,2,2, ,1,1,1,1,1,1,13840,42,2,07,1
40,0517,12B156,03,40014,4,1,0,01,0,0,0,0,5,1,1,1,1,1,1,2,2,1,2,2,2,2, ,2,1,2,2,2,2,2,1,2, ,2,2,2,1,2,2,2,2,2, ,2,2,2,2,1,2,2,2,2, ,2,1,2,1,2,2,2,1,2, ,2,100,150,50,100,50,3,3,3,3,2,2,1,2,2,1,1,1,1,1,2,1,3, ,1,1,2,1,1,1,17881,30,1,04,3
40,0517,13A161,03,40023,3,1,0,02,0,1,0,0,2,1,1,1,1,1,2,2,1,2,2,2,2,2, ,2,2,2,2,2,2,1,2,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,1,2,1,2,2,2, ,2,200,400,100,0,20,2,2,2,3,2,2,2,2,2,1,1,2,2,1,2,1,4, ,1,1,2,1,1,1,9325,39,2,07,4
40,0517,13A161,03,40023,2,1,0,02,0,0,0,0,0,1,1,1,1,1,2,2,1,2,2,2,2,2, ,2,2,2,2,2,2,2,1,2, ,2,1,2,2,2,2,2,2,2, ,2,2,2,2,1,2,2,2,2, ,2,2,2,1,2,2,2,2,2, ,2,100,150,0,100,40,3,3,3,3,3,2,2,1,2,1,1,1,1,2,1,1,5,LA INSEGURIDAD,1,1,1,1,1,1,9325,39,2,04,2
40,0517,13A161,03,40023,1,1,0,01,4,1,1,0,8,1,1,1,1,1,1,2,2,2,2,2,1,2, ,2,1,2,2,1,2,2,1,2, ,2,1,2,2,2,2,2,2,2, ,2,1,2,2,2,2,2,1,2, ,2,1,2,1,2,2,2,1,2, ,2,80,100,50,100,40,3,3,3,2,2,2,1,2,2,1,1,1,1,2,1,1,4, ,2,0,0,0,0,0,7192,22,1,07,1
40,0517,12A161,03,40046,2,1,0,01,0,0,0,0,0,1,1,1,1,1,2,2,1,2,2,2,2,2, ,2,1,2,2,2,2,2,2,2, ,2,2,2,1,2,2,2,2,2, ,2,1,2,1,2,2,2,2,2, ,2,1,2,2,1,2,2,2,2, ,2,0,0,0,0,50,4,3,3,3,2,1,2,1,2,1,1,1,2,1,1,1,2, ,1,1,2,1,1,1,7720,52,1,04,3
40,0517,12A161,03,40046,3,1,0,01,0,1,0,0,0,1,1,1,2,1,2,2,1,2,2,2,2,2, ,2,1,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,1,2,2,2,2,2, ,2,0,0,0,0,30,3,3,3,4,3,2,2,2,2,1,1,2,2,2,2,2,2, ,1,2,1,2,1,1,14439,26,2,04,3
40,0517,12A161,03,40046,1,1,0,01,0,0,0,0,0,1,2,1,1,1,1,2,2,2,2,2,2,2, ,2,1,2,2,2,2,2,2,2, ,2,1,2,2,2,1,2,2,2, ,2,1,2,2,2,2,1,2,2, ,2,1,2,2,2,2,2,2,2, ,2,200,0,0,0,0,2,2,3,3,4,1,1,2,1,1,1,1,1,2,1,1,5,QUE SEA UN EVENTO DE CALDAD,1,1,1,1,1,1,11001,54,2,04,2
40,0517,12A152,03,40129,1,1,0,01,0,0,0,0,0,1,1,1,1,1,2,2,1,2,2,2,2,2, ,2,1,2,1,2,2,2,2,2, ,2,2,2,1,2,2,2,2,2, ,2,2,2,1,2,2,2,2,2, ,2,2,2,1,2,2,2,2,2, ,2,300,500,300,100,100,3,3,3,3,3,1,1,1,1,1,1,1,1,1,2,1,2, ,1,1,1,1,1,1,19182,41,2,07,4
40,0517,12A152,03,40129,2,1,0,02,1,0,2,0,2,1,1,1,1,1,2,2,2,2,2,2,1,2, ,2,1,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,250,300,200,0,300,1,2,2,3,1,1,2,1,1,1,1,1,1,1,1,1,2, ,1,1,1,1,1,1,15399,22,2,04,3
40,0517,12A152,03,40129,3,1,0,01,1,2,2,0,4,1,1,1,1,1,1,2,2,2,2,2,1,2, ,2,1,2,1,2,2,2,1,2, ,2,1,2,2,1,2,2,1,2, ,2,1,2,1,2,2,2,2,2, ,2,2,2,2,2,2,2,1,2, ,2,200,150,250,100,100,2,3,3,3,2,2,2,2,2,2,1,2,1,2,1,1,3, ,1,1,1,1,1,1,15634,48,1,08,2
40,0517,12A155,03,40134,4,1,0,01,0,0,0,0,0,1,1,2,1,1,2,2,2,2,2,1,2,2, ,2,1,2,2,2,2,2,2,2, ,2,2,2,2,2,2,1,2,2, ,2,1,2,2,2,2,1,2,2, ,2,2,2,2,1,2,2,2,2, ,2,0,0,0,0,0,4,3,4,3,4,2,2,2,2,2,1,2,2,2,1,1,4, ,1,2,2,2,1,1,6901,62,1,02,6
40,0517,12A155,03,40134,2,1,0,01,0,2,0,0,0,1,1,1,1,1,2,2,2,2,2,2,1,2, ,2,1,2,2,2,2,2,2,2, ,2,2,2,1,2,2,2,2,2, ,2,2,2,2,2,2,1,1,2, ,2,1,2,2,2,2,2,1,2, ,2,50,100,0,50,60,3,2,3,3,2,2,1,2,1,1,1,1,1,2,1,1,2, ,1,2,2,1,1,1,10396,21,1,03,3
40,0517,12A155,03,40134,3,1,0,02,2,2,1,2,5,1,1,1,1,1,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,1,1,1,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2000,3500,1000,500,50,3,2,3,2,2,2,2,2,1,2,1,2,2,2,2,2,1, ,1,1,1,1,1,1,11741,45,2,07,5
40,0517,12A155,03,40134,1,1,0,01,0,0,0,0,0,1,1,2,1,1,2,2,1,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,1,2,2, ,2,2,2,1,2,2,2,2,2, ,2,2,2,1,2,2,2,2,2, ,2,0,0,0,0,0,4,4,4,3,4,2,2,2,2,2,1,2,2,2,2,2,2, ,2,0,0,0,0,0,7008,73,2,02,3
40,0517,13A155,03,40135,3,1,0,01,0,0,0,0,0,1,1,2,2,1,2,2,2,2,2,1,2,2, ,2,1,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,1,2,1,2,2,2,2,2, ,2,0,0,0,0,0,4,3,4,4,4,2,2,2,2,2,1,2,2,2,2,1,5,NO ALCANSA EL DINERO,2,0,0,0,0,0,18718,66,1,02,6
40,0517,13A155,03,40135,2,1,0,01,0,0,0,0,2,1,1,1,1,1,1,2,2,1,2,2,2,2, ,2,2,2,2,2,2,2,1,2, ,2,1,2,2,2,2,2,1,2, ,2,2,2,2,2,1,2,2,2, ,2,1,2,2,2,2,2,1,2, ,2,100,150,0,0,40,3,3,3,3,3,2,1,2,1,1,1,2,1,2,1,1,3, ,1,1,2,1,1,1,15517,41,2,04,3
40,0517,13A155,03,40135,4,1,0,01,0,0,0,0,5,1,1,1,1,1,1,2,2,2,2,2,1,2, ,2,1,2,1,2,2,2,1,2, ,2,2,2,1,2,2,2,2,2, ,2,2,2,1,2,2,2,2,2, ,2,1,2,1,2,2,2,1,2, ,2,100,100,0,0,50,3,3,4,4,2,2,1,2,2,1,1,1,1,2,2,1,3, ,1,1,2,1,1,1,20047,33,1,07,1
40,0517,13A155,03,40135,1,1,0,01,0,0,0,0,0,2,1,2,1,1,2,2,2,2,2,2,2,2, ,1,1,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,1,2,2,2,2,2, ,2,2,2,2,2,2,1,2,2, ,2,0,50,0,100,40,4,3,3,3,3,2,2,2,2,2,1,2,1,1,2,1,2, ,1,2,2,1,1,1,15888,56,1,06,3
40,0517,11B157,03,40183,1,1,0,02,0,0,0,0,1,1,1,2,1,1,2,2,2,2,2,2,1,2, ,2,1,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,1,2,2,2,2,2, ,2,1,2,2,2,2,2,2,2, ,2,0,0,0,0,50,4,3,4,3,3,2,2,2,2,2,1,2,2,2,2,1,4, ,1,2,2,2,2,1,12246,33,2,03,3
40,0517,11B157,03,40183,2,1,0,01,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,1,2,2, ,2,1,2,1,2,2,2,2,2, ,2,2,2,1,2,2,2,2,2, ,2,2,2,1,2,2,2,2,2, ,2,1,2,1,2,2,2,2,2, ,2,200,100,0,0,50,2,3,3,4,3,2,2,1,2,2,1,1,2,2,1,1,2, ,1,2,2,2,1,1,6548,48,1,03,2
40,0517,11B157,03,40183,3,1,0,02,0,1,0,0,5,1,1,1,1,1,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,1,2,2, ,2,2,2,2,2,2,2,1,2, ,2,1,2,2,2,2,2,2,2, ,2,1,2,2,2,2,2,1,2, ,2,200,200,0,200,500,2,1,3,2,3,2,2,2,2,2,1,1,1,1,1,2,2, ,1,1,2,1,1,1,16525,21,1,06,3
40,0517,11B157,03,40183,4,1,0,02,0,3,1,2,15,1,1,1,1,1,2,2,1,2,2,2,2,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,2,2, ,1,1,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,2, ,2,200,150,100,100,60,3,2,3,3,2,1,1,2,1,2,1,1,1,1,2,1,1, ,1,1,1,1,1,1,16525,21,1,07,2
40,0517,11A153,03,40243,2,1,0,02,0,0,0,0,0,1,1,1,1,1,2,2,1,2,2,2,2,2, ,2,1,2,2,2,2,2,2,2, ,2,2,2,1,2,2,1,2,2, ,2,2,2,2,2,2,1,2,2, ,2,2,2,1,2,2,2,2,2, ,2,0,0,0,0,0,3,3,3,3,3,2,2,2,2,1,1,2,2,2,2,1,2, ,2,0,0,0,0,0,15788,61,2,02,4
40,0517,11A153,03,40243,1,1,0,01,0,0,0,0,0,1,1,2,1,1,1,2,1,2,2,2,2,2, ,2,1,2,1,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,1,2,2,2,2,2,2,2, ,2,1,2,1,2,2,2,2,2, ,2,0,50,0,0,25,3,3,3,3,3,2,2,2,2,2,1,2,1,2,2,1,4, ,1,2,2,2,1,1,12544,40,2,03,3
40,0517,11A153,03,40243,3,1,0,02,0,1,1,0,2,1,1,1,1,1,2,2,1,2,2,2,1,2, ,2,2,2,1,2,2,2,1,2, ,2,1,2,1,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,1,1,2,2,1,2, ,2,250,250,0,100,50,3,3,3,3,2,1,1,1,9,1,1,1,1,1,1,1,3, ,1,1,2,2,1,1,15104,22,2,07,1
40,0517,11A153,03,40243,4,1,0,02,1,0,0,1,3,1,2,1,1,1,1,2,1,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,1,2,2,2,2,2,2,2, ,2,2,2,1,2,2,2,2,2, ,2,1,2,2,1,2,2,2,2, ,2,200,133,0,100,50,3,3,4,3,2,1,1,2,1,1,1,1,1,1,1,1,2, ,1,1,1,1,1,1,10926,48,2,04,3
40,0517,12B158,03,40262,4,1,0,01,0,1,0,0,0,1,1,2,1,1,2,2,1,2,2,2,2,2, ,2,1,2,2,2,2,1,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,1,2,2,2,2, ,2,1,2,2,1,2,2,2,2, ,2,100,100,0,50,30,3,4,4,3,2,2,2,2,2,2,1,1,1,2,1,1,2, ,1,1,2,1,1,1,26363,58,1,07,1
40,0517,12B158,03,40262,2,1,0,01,0,0,0,0,0,1,2,2,2,1,2,2,1,2,2,2,2,2, ,2,1,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,1,2,2,2,2,2, ,2,0,0,0,0,0,4,3,3,3,3,2,2,2,2,2,1,2,2,2,2,2,3, ,1,2,2,1,1,1,12873,40,2,03,3
40,0517,12B158,03,40262,1,1,0,01,0,0,0,0,0,1,1,2,1,1,1,2,2,2,2,2,2,2, ,2,1,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,1,2,2, ,2,2,2,1,1,2,2,2,2, ,2,0,0,0,0,0,4,3,4,4,4,1,1,2,2,1,1,1,2,2,1,1,2, ,1,2,2,2,1,1,14441,41,1,03,3
40,0517,12B158,03,40262,3,1,0,02,0,0,0,0,20,1,1,2,1,1,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,1,2, ,2,1,2,1,2,2,2,1,2, ,2,200,300,200,200,50,2,2,3,2,1,2,2,2,2,1,1,2,2,1,2,1,2, ,1,1,1,1,1,1,14716,34,2,07,5
40,0517,12A154,03,40354,1,1,0,02,0,0,0,0,0,1,1,1,1,1,2,2,1,2,2,2,2,2, ,2,1,2,2,2,2,2,2,2, ,2,2,2,1,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,1,2,2,2,2,2,2,2, ,2,100,0,0,0,40,3,3,3,3,3,2,2,2,2,2,1,2,2,2,2,1,2, ,1,1,2,1,1,1,16253,64,2,06,3
