upm,viv_sel,hogar,n_ren,pmvi_1,pmvi_2,pmvi_3,pm1_1,pm1_2,pm1_3,pm1_4,pm1_5_1,pm1_5_2,pm1_5_3,pm1_5_4,pm1_6_1,pm1_6_2,pm1_6_3,pm1_6_4,pm1_6_5,pm1_6_6,pm1_6_7,pm1_6_8,pm1_6_9,pm8_1_1,pm8_1_2,pm8_1_3,pm8_1_4,pm8_1_5,pm8_1_6,pm8_1_7,pm8_2,pm8_3,pm8_4_1,pm8_5_1_1,pm8_5_1_4,pm8_5_1_5,pm8_5_1_6,pm8_4_2,pm8_5_2_1,pm8_5_2_4,pm8_5_2_5,pm8_5_2_6,pm8_4_3,pm8_5_3_1,pm8_5_3_4,pm8_5_3_5,pm8_5_3_6,pm8_4_4,pm8_5_4_1,pm8_5_4_4,pm8_5_4_5,pm8_5_4_6,pm8_4_5,pm8_5_5_1,pm8_5_5_4,pm8_5_5_5,pm8_5_5_6,pm8_6_01,pm8_6_02,pm8_6_03,pm8_6_04,pm8_6_05,pm8_6_06,pm8_6_07,pm8_6_08,pm8_6_09,pm8_6_10,pm8_7_1,pm8_7_2,pm8_7_3,pm8_7_4,pm8_7_5,pm8_7_6,pm8_7_7,pm8_7_8,factor_per,upm_dis,est_dis,tloc,estrato,ent,sexo,edad
2000179,4,1,2,1,2,,3,3,3,1,2,2,1,2,0,0,0,0,0,0,0,1,0,2,2,2,2,2,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,717,3810,248,1,3,20,2,29
2000211,4,1,1,1,2,,4,4,5,1,2,1,1,2,0,0,0,0,0,0,0,1,0,2,2,2,3,2,2,2,,,2,,,,,1,2,1,,2,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,227,3811,248,1,3,20,1,21
2000211,4,2,2,1,1,,4,5,7,1,1,1,1,2,0,0,0,0,0,0,0,1,0,2,3,2,3,,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,227,3811,248,1,3,20,2,48
2000211,4,3,1,,,,1,7,1,1,1,2,1,1,0,0,0,0,0,0,0,1,0,2,2,2,2,2,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,1,2,2,,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,222,3811,248,1,3,20,1,20
2000218,1,1,1,,,,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,2,2,2,2,,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,240,3812,248,1,3,20,2,75
2000218,1,1,2,1,2,,1,3,3,2,1,1,1,1,0,0,0,0,1,0,0,0,0,1,2,2,2,,2,2,5,4,2,,,,,1,2,2,1,2,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,245,3812,248,1,3,20,2,49
2000218,1,1,3,,,,4,5,5,1,9,9,1,1,0,0,0,0,0,0,0,1,0,2,2,2,2,,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,240,3812,248,1,3,20,1,48
2000218,1,1,4,1,2,,3,1,2,1,2,2,2,2,0,0,0,0,0,0,0,1,0,1,2,2,2,,2,2,5,4,2,,,,,2,,,,,1,2,2,2,1,2,,,,,2,,,,,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,245,3812,248,1,3,20,2,39
2000218,1,1,5,1,2,,3,4,6,1,2,2,1,2,0,0,0,0,0,0,0,1,0,2,2,2,2,2,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,245,3812,248,1,3,20,1,18
2000218,2,1,4,1,1,,3,5,5,1,1,1,1,2,0,0,0,0,0,0,0,1,0,2,2,2,3,2,,,,,2,,,,,1,2,2,,1,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,139,3812,248,1,3,20,1,15
2000218,5,1,2,,,,2,1,2,2,2,2,1,2,0,0,0,0,0,0,0,1,0,2,2,2,2,2,2,2,,,2,,,,,1,1,2,,2,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,331,3812,248,1,3,20,1,24
2000230,1,1,1,,,,3,5,3,1,1,1,1,1,0,0,0,0,0,0,0,1,0,2,2,2,3,,3,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,107,3813,247,1,2,20,2,37
2000230,3,1,1,,,,1,6,5,1,1,1,1,1,0,0,0,0,0,0,0,1,0,2,1,2,3,,3,2,5,1,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,107,3813,247,1,2,20,1,68
2000230,3,1,2,,,,1,5,5,1,1,2,1,2,0,0,0,0,0,0,0,1,0,2,2,2,3,,3,3,,,2,,,,,2,,,,,1,2,2,1,2,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,107,3813,247,1,2,20,2,62
2000230,3,1,3,1,1,,3,5,4,1,1,1,1,2,0,0,0,0,0,0,0,1,0,2,2,2,1,,2,2,5,4,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,110,3813,247,1,2,20,2,37
2000230,3,1,4,1,2,,3,5,7,1,1,2,1,2,0,0,0,0,0,0,0,1,0,2,2,2,3,3,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,110,3813,247,1,2,20,1,33
2000230,5,1,1,,,,3,2,3,2,1,2,1,1,0,0,0,0,1,0,0,0,0,2,2,2,2,,2,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,175,3813,247,1,2,20,1,63
2000230,5,1,2,1,1,,1,3,7,1,1,1,1,2,1,1,0,0,1,0,0,0,0,2,3,2,3,,2,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,179,3813,247,1,2,20,2,58
2000241,3,1,1,1,1,,3,6,7,1,1,2,1,2,0,0,0,0,1,0,0,0,0,2,2,2,3,,2,1,5,6,2,,,,,1,2,2,,1,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,73,3814,248,1,3,20,1,42
2000241,3,1,3,1,1,,3,5,1,1,2,2,1,2,0,0,0,0,0,0,0,1,0,1,2,2,1,,2,2,5,1,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,73,3814,248,1,3,20,2,60
2000241,3,1,4,1,1,,3,2,4,1,2,2,1,2,0,0,0,0,0,0,0,1,0,2,2,2,2,2,,,,,2,,,,,1,2,2,1,2,1,2,2,1,2,1,2,2,1,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,73,3814,248,1,3,20,2,16
2000241,4,1,1,1,1,,3,2,5,9,1,2,1,2,0,0,0,0,1,0,0,0,0,2,2,2,2,,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,73,3814,248,1,3,20,1,39
2000241,5,1,1,,,,3,2,1,1,1,1,1,2,0,0,0,0,1,0,0,0,0,2,3,2,3,,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,253,3814,248,1,3,20,2,66
2000241,5,1,2,,,,4,6,4,1,2,2,1,2,0,0,0,0,0,0,0,1,0,2,2,2,3,,3,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,253,3814,248,1,3,20,1,67
2000279,1,1,1,1,2,,4,2,1,1,2,2,1,1,0,0,0,0,0,0,0,1,0,2,3,2,1,2,2,3,5,3,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,827,3815,247,1,2,20,1,33
2000279,2,1,2,,,,3,3,7,2,2,2,1,1,0,0,0,0,0,0,0,1,0,2,2,2,1,,1,3,5,6,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,103,3815,247,1,2,20,2,46
2000279,3,1,1,,,,2,2,7,1,1,2,1,2,0,0,0,0,0,0,0,1,0,2,2,2,2,,2,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,173,3815,247,1,2,20,1,41
2000279,3,1,2,,,,1,2,6,1,2,2,1,1,0,0,0,0,0,0,1,0,0,2,2,2,2,,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,173,3815,247,1,2,20,2,40
2000279,3,1,5,,,,2,7,7,2,1,1,1,1,0,0,0,0,0,0,0,1,0,2,2,2,2,,3,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,173,3815,247,1,2,20,1,80
2000279,3,1,6,,,,2,4,7,1,2,1,1,1,0,0,0,0,0,0,0,1,0,2,1,2,2,,3,3,5,1,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,173,3815,247,1,2,20,2,80
2000279,5,1,1,,,,9,1,6,1,2,2,9,1,0,0,0,0,0,0,0,1,0,2,2,2,3,,2,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,103,3815,247,1,2,20,2,50
2000283,1,1,1,,,,2,1,4,1,1,2,2,2,0,0,0,0,0,0,0,1,0,2,2,2,2,,3,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,1,3,2,97,3816,247,1,2,20,1,80
2000283,1,1,2,,,,2,2,7,1,1,2,1,2,0,0,0,0,0,0,0,1,0,2,2,2,2,,2,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,97,3816,247,1,2,20,2,37
2000283,2,1,3,1,2,,2,4,2,1,2,2,2,2,0,0,0,0,0,0,0,1,0,1,2,2,2,,2,2,5,1,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,159,3816,247,1,2,20,1,56
2000283,3,1,1,,,,1,8,7,2,9,9,9,9,0,0,0,0,1,0,0,0,0,2,2,2,2,,3,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,717,3816,247,1,2,20,1,56
2000283,3,1,2,,,,3,1,2,1,1,1,1,2,0,0,0,0,1,0,0,0,0,2,2,2,2,,3,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,717,3816,247,1,2,20,2,42
2000283,5,1,2,1,2,,4,1,4,1,2,2,1,1,0,0,0,0,1,0,0,0,0,1,2,2,2,,2,2,5,4,2,,,,,2,,,,,1,2,2,2,1,2,,,,,2,,,,,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,159,3816,247,1,2,20,2,46
2000283,5,1,4,1,1,,4,3,2,1,2,2,1,1,0,0,0,0,1,0,0,0,0,2,2,2,3,2,,,,,2,,,,,1,2,2,2,1,1,2,2,2,1,2,,,,,2,,,,,2,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,159,3816,247,1,2,20,2,13
2000321,1,1,1,,,,3,2,6,1,2,2,1,1,0,0,0,0,0,0,0,1,0,2,2,2,2,,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,114,3819,247,1,2,20,1,49
2000321,1,1,2,,,,4,5,5,1,2,1,1,2,0,0,0,0,0,0,0,1,0,2,2,3,2,,3,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,114,3819,247,1,2,20,2,60
2000321,1,1,3,1,2,,2,5,4,2,2,2,1,2,0,0,0,0,0,0,0,1,0,2,2,2,2,2,2,3,,,2,,,,,1,2,2,1,2,1,2,2,1,2,2,,,,,2,,,,,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,117,3819,247,1,2,20,2,26
2000321,3,1,1,,,,2,2,5,1,2,2,2,2,0,0,0,0,0,0,0,1,0,2,2,2,2,,2,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,155,3819,247,1,2,20,2,38
2000321,3,1,2,1,1,,3,5,6,1,2,2,1,2,0,0,0,0,1,0,0,0,0,2,2,2,2,2,2,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,158,3819,247,1,2,20,1,19
2000321,5,1,1,1,1,,3,5,4,1,1,2,1,1,0,0,0,0,0,0,0,1,0,2,2,2,2,,3,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,3,158,3819,247,1,2,20,1,77
2000325,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1668,3820,248,1,3,20,2,53
2000325,5,1,3,1,1,,4,5,4,1,2,1,1,2,0,0,0,0,0,0,0,1,0,1,1,2,1,1,2,2,5,3,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1705,3820,248,1,3,20,1,22
2000327,2,1,1,1,1,,3,2,2,1,2,2,1,1,0,0,0,0,0,0,0,1,0,2,2,2,2,,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,108,3821,247,1,2,20,1,51
2000327,2,1,2,,,,3,5,7,1,2,2,1,1,0,0,0,0,0,0,0,1,0,2,2,2,2,,2,2,,,2,,,,,1,2,2,2,2,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,105,3821,247,1,2,20,2,41
2000327,2,1,3,1,2,,4,1,7,1,2,2,1,2,0,0,0,0,0,0,0,1,0,2,2,2,2,2,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,108,3821,247,1,2,20,2,22
2000327,2,1,5,1,2,,3,5,4,1,2,1,1,2,0,0,0,0,1,0,0,0,0,2,2,2,2,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,108,3821,247,1,2,20,2,13
2000349,2,1,1,1,2,,3,4,7,9,2,1,1,1,0,0,0,0,0,0,0,1,0,2,2,2,3,,2,2,,,2,,,,,1,1,2,1,2,1,1,1,1,2,2,,,,,2,,,,,2,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,1,2,1035,3822,247,1,2,20,2,52
2000349,2,1,2,1,1,,4,4,7,1,1,1,1,1,0,0,0,0,1,0,0,0,0,2,2,2,2,2,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1035,3822,247,1,2,20,1,23
2000357,2,1,1,,,,3,5,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,2,2,2,,3,2,5,3,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,1,2,2,170,3823,247,1,2,20,1,58
2000357,2,1,2,,,,3,3,1,2,2,2,1,1,0,0,0,0,0,0,0,1,0,2,2,2,2,3,1,1,5,4,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,170,3823,247,1,2,20,2,35
2000357,2,1,3,,,,3,5,4,2,2,2,2,2,0,0,0,0,0,0,0,1,0,2,2,2,2,3,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,170,3823,247,1,2,20,1,32
2000357,2,1,4,,,,4,3,7,1,2,2,1,1,0,0,1,0,0,0,0,0,0,2,2,2,3,3,2,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,1,2,2,1,1,1,2,2,2,2,3,2,2,2,2,2,2,2,170,3823,247,1,2,20,1,26
2000357,2,1,5,,,,3,3,1,1,2,1,1,2,0,0,0,0,0,0,0,1,0,2,2,2,2,2,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,170,3823,247,1,2,20,2,33
2000357,2,1,6,1,2,,4,1,3,1,2,2,1,2,0,0,0,0,0,0,0,1,0,1,2,2,1,2,2,2,5,2,2,,,,,2,,,,,1,2,2,1,2,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,174,3823,247,1,2,20,2,22
2000357,2,1,7,1,2,,2,1,1,1,1,2,1,1,0,0,0,0,0,0,0,1,0,2,2,2,2,2,,,,,1,2,2,,1,1,2,2,,1,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,174,3823,247,1,2,20,1,17
2000357,3,1,1,,,,3,1,2,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,2,2,2,,3,3,5,3,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,779,3823,247,1,2,20,2,57
2000357,3,1,2,1,2,,3,4,7,1,2,2,1,2,0,0,0,0,1,0,0,0,0,2,2,2,2,2,2,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,796,3823,247,1,2,20,2,23
2000357,3,1,3,1,2,,2,4,6,1,2,2,2,2,0,0,0,0,0,0,0,1,0,2,2,2,2,2,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,796,3823,247,1,2,20,1,29
2000357,5,1,1,,,,4,7,7,1,2,2,1,2,0,0,0,0,1,0,0,0,0,1,2,2,1,,2,2,5,3,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,114,3823,247,1,2,20,1,40
2000407,1,1,1,,,,3,5,5,1,2,2,2,2,0,0,0,0,0,0,0,1,0,2,2,2,2,2,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,126,3826,247,1,2,20,2,23
2000407,1,1,2,,,,3,4,6,2,1,9,1,1,0,0,0,0,0,0,0,1,0,2,2,2,2,3,2,3,,,2,,,,,2,,,,,1,2,2,1,2,1,2,2,1,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,126,3826,247,1,2,20,2,20
2000407,5,1,1,,,,3,6,7,1,1,1,1,2,0,0,0,0,0,0,0,1,0,2,2,2,2,,2,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,126,3826,247,1,2,20,2,62
2000445,1,1,1,1,2,,3,3,2,2,2,2,2,2,0,0,0,0,0,0,0,1,0,2,2,2,2,,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,172,3827,247,1,2,20,1,36
2000445,4,1,1,,,,4,2,7,2,1,2,1,1,0,0,0,0,1,0,0,0,0,1,2,2,2,,2,1,5,3,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1267,3827,247,1,2,20,1,49
2000446,1,1,3,1,1,,1,1,7,2,2,2,2,2,0,0,0,0,0,0,0,1,0,2,2,2,2,1,,,5,6,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,278,3828,248,1,3,20,2,17
2000446,5,1,2,,,,1,2,3,1,2,2,1,1,0,0,0,0,0,0,0,1,0,2,2,2,2,2,2,2,,,2,,,,,1,1,2,2,2,1,1,2,2,2,1,2,2,1,2,1,2,1,2,2,2,2,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,316,3828,248,1,3,20,2,18
2000452,2,1,3,1,2,,3,3,6,1,1,1,1,2,0,0,0,0,1,0,0,0,0,2,2,2,2,2,2,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,195,3829,247,1,2,20,1,30
2000452,3,1,1,,,,4,6,2,1,1,2,1,2,0,0,0,0,0,0,0,1,0,2,2,2,3,,3,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,3,120,3829,247,1,2,20,1,71
2000452,3,1,2,,,,3,4,4,1,1,2,1,2,0,0,0,0,0,0,0,1,0,2,2,2,2,,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,120,3829,247,1,2,20,2,60
2000470,2,1,1,,,,3,7,5,2,2,2,1,2,1,0,0,0,1,0,0,0,0,2,2,2,1,2,2,2,5,3,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,145,3830,247,1,2,20,2,35
2000470,4,1,1,1,1,,4,6,5,1,2,1,1,1,0,0,0,0,1,0,0,0,0,3,2,2,2,,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1118,3830,247,1,2,20,1,57
2000474,2,1,2,1,1,,3,5,7,2,2,2,1,1,0,0,0,1,0,0,0,0,0,2,2,2,2,,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,210,3831,247,1,2,20,2,61
2000474,3,1,1,1,2,,3,6,3,1,1,1,2,2,0,0,0,0,0,0,0,1,0,1,2,2,2,,2,2,5,3,2,,,,,2,,,,,1,2,2,1,2,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,136,3831,247,1,2,20,2,49
2000474,3,1,3,1,1,,4,3,5,2,2,1,1,2,0,0,0,0,0,0,0,1,0,1,1,1,2,2,2,2,5,3,2,,,,,1,1,2,,2,1,2,1,,2,2,,,,,2,,,,,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,136,3831,247,1,2,20,1,19
2000474,4,1,1,1,2,,3,3,4,9,2,2,1,1,0,0,0,0,0,0,0,1,0,2,2,2,2,,3,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1000,3831,247,1,2,20,2,60
2000483,2,1,2,,,,1,2,7,2,2,2,1,2,0,0,0,0,0,0,1,0,0,2,2,2,2,2,2,1,5,3,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,196,3832,247,1,2,20,1,30
2000483,2,1,3,1,2,,1,5,6,1,1,1,1,2,0,0,0,0,0,0,0,1,0,1,2,1,2,2,2,2,5,4,2,,,,,1,2,2,,1,1,2,2,,1,1,2,2,,1,1,2,2,,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,2,1,2,1,200,3832,247,1,2,20,1,19
2000483,4,1,1,,,,3,4,2,1,2,2,2,2,0,0,0,0,1,0,0,0,0,2,2,2,2,,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,120,3832,247,1,2,20,1,41
2000483,4,1,2,,,,1,3,5,1,2,2,1,2,0,0,1,0,0,0,0,0,0,2,2,2,2,,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,120,3832,247,1,2,20,2,41
2000483,5,1,1,,,,3,7,6,1,2,2,1,1,0,0,0,0,0,0,0,1,0,2,2,2,2,2,2,3,,,2,,,,,2,,,,,1,2,2,,2,2,,,,,2,,,,,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,934,3832,247,1,2,20,1,19
2000483,5,1,2,,,,3,1,1,1,2,2,2,1,0,0,0,0,0,0,0,1,0,2,2,2,2,2,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,1,1,2,2,3,2,2,2,2,2,3,2,934,3832,247,1,2,20,2,18
2000487,2,1,1,,,,3,4,4,1,1,1,1,2,0,0,0,0,0,0,0,1,0,2,3,2,2,,3,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,180,3833,247,1,2,20,2,62
2000487,3,1,1,,,,3,3,6,1,2,2,1,2,0,0,1,0,0,0,0,0,0,2,2,2,2,,1,2,5,6,2,,,,,1,1,2,2,2,1,1,2,2,2,2,,,,,2,,,,,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,108,3833,247,1,2,20,2,46
2000490,1,1,1,1,2,,3,4,5,1,2,2,1,2,0,0,0,0,0,0,0,1,0,2,2,2,2,,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,180,3834,247,1,2,20,1,42
2000490,1,1,2,,,,2,2,6,1,1,2,1,2,0,0,0,0,0,0,0,1,0,2,2,2,2,,2,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,176,3834,247,1,2,20,2,70
2000490,1,1,3,1,1,,2,5,4,1,2,2,1,2,0,0,0,0,1,0,0,0,0,2,2,2,2,2,2,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,180,3834,247,1,2,20,2,30
